Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
63,33.777C,OK,2020-01-28,17:58:05,1.9e+008,33.8,0.0397,1.14e+005,554,100,0,1.14e+005,554,51,0.25,1,0.875,0.0541,0.0541,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.75,3.12e+003,Aqueous,0.599,9.97e-007,3.01,6.01,0.354,11.8,0.118,44.2,1,25.4,3.19e+004,1.08e+004,0.00273,100%,5,5,0,1.95e+004,3,2,,,,,1,8.59e-007,3.49,6.98,1.15,32.9,0.108,62.7,99.1,100
63,33.777C,OK,2020-01-28,17:58:05,1.9e+008,33.8,0.0397,1.14e+005,554,100,0,1.14e+005,554,51,0.25,1,0.875,0.0541,0.0541,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.75,3.12e+003,Aqueous,0.599,9.97e-007,3.01,6.01,0.354,11.8,0.118,44.2,1,25.4,3.19e+004,1.08e+004,0.00273,100%,5,5,0,1.95e+004,3,2,,,,,2,2.52e-009,1.19e+003,2.38e+003,172,14.5,0.021,5.29e+007,0.858,0.00866
64,33.936C,OK,2020-01-28,17:58:43,1.9e+008,33.9,0.0395,1.15e+005,567,100,0,1.15e+005,567,51,0.25,1,0.874,0.0538,0.0537,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.748,3.12e+003,Aqueous,0.597,1.01e-006,2.98,5.97,0.403,13.5,0.135,43.4,1,16.4,3.21e+004,1.18e+004,0.00199,100%,5,5,0,1.94e+004,2,1,,,,,1,8.52e-007,3.53,7.05,1.14,32.3,0.105,64.2,100,100
65,34.095C,OK,2020-01-28,17:59:21,1.9e+008,34.1,0.0402,1.15e+005,1.7e+003,100,0,1.15e+005,1.7e+003,51,0.25,1,0.875,0.0538,0.0537,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.745,3.12e+003,Aqueous,0.595,9.86e-007,3.06,6.12,0.398,13,0.13,46.1,1,19.6,3.15e+004,1.13e+004,0.00238,100%,5,5,0,1.94e+004,3,2,,,,,1,8.88e-007,3.4,6.79,0.773,22.8,0.0518,58.9,97.9,100
65,34.095C,OK,2020-01-28,17:59:21,1.9e+008,34.1,0.0402,1.15e+005,1.7e+003,100,0,1.15e+005,1.7e+003,51,0.25,1,0.875,0.0538,0.0537,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.745,3.12e+003,Aqueous,0.595,9.86e-007,3.06,6.12,0.398,13,0.13,46.1,1,19.6,3.15e+004,1.13e+004,0.00238,100%,5,5,0,1.94e+004,3,2,,,,,2,2.11e-009,1.43e+003,2.87e+003,249,17.4,0.0302,8.18e+007,2.15,0.0303
66,34.254C,OK,2020-01-28,17:59:59,1.9e+008,34.3,0.0398,1.14e+005,1.04e+003,100,0,1.14e+005,1.04e+003,51,0.25,1,0.875,0.0536,0.0536,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.743,3.12e+003,Aqueous,0.593,1e-006,3.02,6.05,0.383,12.7,0.127,44.8,1,14,3.2e+004,1.13e+004,0.00196,100%,5,5,0,1.93e+004,3,2,,,,,1,8.5e-007,3.57,7.13,1.16,32.4,0.105,65.9,99.8,100
66,34.254C,OK,2020-01-28,17:59:59,1.9e+008,34.3,0.0398,1.14e+005,1.04e+003,100,0,1.14e+005,1.04e+003,51,0.25,1,0.875,0.0536,0.0536,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.743,3.12e+003,Aqueous,0.593,1e-006,3.02,6.05,0.383,12.7,0.127,44.8,1,14,3.2e+004,1.13e+004,0.00196,100%,5,5,0,1.93e+004,3,2,,,,,2,3.59e-008,84.6,169,10,11.8,0.014,1.09e+005,0.159,5.97e-005
67,34.412C,OK,2020-01-28,18:00:37,1.9e+008,34.4,0.0397,1.13e+005,715,100,0,1.13e+005,715,51,0.25,1,0.875,0.0536,0.0535,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.741,3.12e+003,Aqueous,0.593,1.01e-006,3.01,6.02,0.377,12.5,0.125,44.3,1,16.6,3.22e+004,1.13e+004,0.00208,100%,5,5,0,1.93e+004,3,2,,,,,1,8.89e-007,3.42,6.84,0.796,23.3,0.0542,59.7,99.4,100
67,34.412C,OK,2020-01-28,18:00:37,1.9e+008,34.4,0.0397,1.13e+005,715,100,0,1.13e+005,715,51,0.25,1,0.875,0.0536,0.0535,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.741,3.12e+003,Aqueous,0.593,1.01e-006,3.01,6.02,0.377,12.5,0.125,44.3,1,16.6,3.22e+004,1.13e+004,0.00208,100%,5,5,0,1.93e+004,3,2,,,,,2,1.53e-009,1.98e+003,3.96e+003,252,12.7,0.0161,1.74e+008,0.646,0.0121
68,34.571C,OK,2020-01-28,18:01:15,1.9e+008,34.6,0.04,1.17e+005,4.15e+003,100,0,1.17e+005,4.15e+003,51,0.25,1,0.875,0.0537,0.0537,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.738,3.12e+003,Aqueous,0.599,9.87e-007,3.09,6.18,0.579,18.7,0.187,47.2,1,13.3,3.1e+004,1.46e+004,0.00167,100%,5,5,0,1.93e+004,4,2,,,,,1,8.26e-007,3.7,7.39,1.1,29.9,0.0894,71.7,99.8,100
68,34.571C,OK,2020-01-28,18:01:15,1.9e+008,34.6,0.04,1.17e+005,4.15e+003,100,0,1.17e+005,4.15e+003,51,0.25,1,0.875,0.0537,0.0537,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.738,3.12e+003,Aqueous,0.599,9.87e-007,3.09,6.18,0.579,18.7,0.187,47.2,1,13.3,3.1e+004,1.46e+004,0.00167,100%,5,5,0,1.93e+004,4,2,,,,,2,6.49e-010,4.7e+003,9.41e+003,642,13.7,0.0186,1.32e+009,0.174,0.00774
69,34.730C,OK,2020-01-28,18:01:53,1.9e+008,34.7,0.0399,1.12e+005,972,100,0,1.12e+005,972,51,0.25,1,0.874,0.0543,0.0543,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.736,3.12e+003,Aqueous,0.586,1.03e-006,2.98,5.95,0.43,14.5,0.145,43.2,1,24.4,3.28e+004,1.26e+004,0.00253,100%,5,5,0,1.96e+004,3,1,,,,,1,8.61e-007,3.56,7.11,1.2,33.6,0.113,65.5,100,100
70,34.888C,OK,2020-01-28,18:02:31,1.9e+008,34.9,0.0398,1.11e+005,788,100,0,1.11e+005,788,51,0.25,1,0.875,0.0557,0.0556,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.734,3.12e+003,Aqueous,0.594,1.03e-006,2.98,5.97,0.402,13.5,0.135,43.5,1,15.7,3.29e+004,1.2e+004,0.0021,100%,5,5,0,2.02e+004,3,2,,,,,1,9.01e-007,3.41,6.83,0.947,27.8,0.0771,59.5,98.4,100
70,34.888C,OK,2020-01-28,18:02:31,1.9e+008,34.9,0.0398,1.11e+005,788,100,0,1.11e+005,788,51,0.25,1,0.875,0.0557,0.0556,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.734,3.12e+003,Aqueous,0.594,1.03e-006,2.98,5.97,0.402,13.5,0.135,43.5,1,15.7,3.29e+004,1.2e+004,0.0021,100%,5,5,0,2.02e+004,3,2,,,,,2,7.78e-009,395,791,52,13.1,0.0173,4.01e+006,1.58,0.00538
71,35.046C,OK,2020-01-28,18:03:09,1.9e+008,35,0.04,1.48e+005,4.9e+004,100,0,1.48e+005,4.9e+004,51,0.25,1,0.876,0.0542,0.0542,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.731,3.12e+003,Aqueous,0.588,1.03e-006,2.99,5.98,0.373,12.5,0.125,43.6,1,37.3,3.29e+004,1.15e+004,0.00327,40%,5,2,3,1.96e+004,3,2,,,,,1,8.96e-007,3.44,6.88,0.935,27.2,0.0738,60.6,99.4,100
71,35.046C,OK,2020-01-28,18:03:09,1.9e+008,35,0.04,1.48e+005,4.9e+004,100,0,1.48e+005,4.9e+004,51,0.25,1,0.876,0.0542,0.0542,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.731,3.12e+003,Aqueous,0.588,1.03e-006,2.99,5.98,0.373,12.5,0.125,43.6,1,37.3,3.29e+004,1.15e+004,0.00327,40%,5,2,3,1.96e+004,3,2,,,,,2,4.28e-009,719,1.44e+003,97.8,13.6,0.0185,1.63e+007,0.599,0.00387
72,35.206C,OK,2020-01-28,18:03:48,1.9e+008,35.2,0.0404,1.11e+005,1.25e+003,100,0,1.11e+005,1.25e+003,51,0.25,1,0.876,0.0531,0.053,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.729,3.12e+003,Aqueous,0.582,1.03e-006,2.99,5.99,0.38,12.7,0.127,43.8,1,12.8,3.3e+004,1.17e+004,0.00188,100%,5,5,0,1.91e+004,3,2,,,,,1,8.67e-007,3.57,7.14,1.31,36.7,0.134,66.2,99.6,100
72,35.206C,OK,2020-01-28,18:03:48,1.9e+008,35.2,0.0404,1.11e+005,1.25e+003,100,0,1.11e+005,1.25e+003,51,0.25,1,0.876,0.0531,0.053,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.729,3.12e+003,Aqueous,0.582,1.03e-006,2.99,5.99,0.38,12.7,0.127,43.8,1,12.8,3.3e+004,1.17e+004,0.00188,100%,5,5,0,1.91e+004,3,2,,,,,2,9.18e-009,337,675,39.9,11.8,0.014,2.77e+006,0.443,0.00104
73,35.366C,OK,2020-01-28,18:04:26,1.9e+008,35.4,0.0395,1.1e+005,704,100,0,1.1e+005,704,51,0.25,1,0.876,0.053,0.0529,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.727,3.12e+003,Aqueous,0.585,1.06e-006,2.94,5.87,0.432,14.7,0.147,41.9,1,22.7,3.37e+004,1.31e+004,0.00238,100%,5,5,0,1.9e+004,3,2,,,,,1,9.2e-007,3.38,6.76,0.839,24.8,0.0617,58.1,98.6,100
73,35.366C,OK,2020-01-28,18:04:26,1.9e+008,35.4,0.0395,1.1e+005,704,100,0,1.1e+005,704,51,0.25,1,0.876,0.053,0.0529,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.727,3.12e+003,Aqueous,0.585,1.06e-006,2.94,5.87,0.432,14.7,0.147,41.9,1,22.7,3.37e+004,1.31e+004,0.00238,100%,5,5,0,1.9e+004,3,2,,,,,2,2.41e-009,1.29e+003,2.58e+003,170,13.2,0.0174,6.4e+007,1.44,0.0159
74,35.526C,OK,2020-01-28,18:05:04,1.9e+008,35.5,0.0395,1.1e+005,860,100,0,1.1e+005,860,51,0.25,1,0.876,0.0529,0.0528,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.725,3.12e+003,Aqueous,0.581,1.03e-006,3.02,6.04,0.344,11.4,0.114,44.7,1,15,3.3e+004,1.09e+004,0.00185,100%,5,5,0,1.9e+004,3,2,,,,,1,8.92e-007,3.49,6.98,1.08,30.9,0.0955,62.8,99.8,100
74,35.526C,OK,2020-01-28,18:05:04,1.9e+008,35.5,0.0395,1.1e+005,860,100,0,1.1e+005,860,51,0.25,1,0.876,0.0529,0.0528,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.725,3.12e+003,Aqueous,0.581,1.03e-006,3.02,6.04,0.344,11.4,0.114,44.7,1,15,3.3e+004,1.09e+004,0.00185,100%,5,5,0,1.9e+004,3,2,,,,,2,3.84e-008,81.1,162,11.1,13.7,0.0187,9.87e+004,0.188,6.89e-005
75,35.685C,OK,2020-01-28,18:05:42,1.9e+008,35.7,0.0396,1.12e+005,4.21e+003,100,0,1.12e+005,4.21e+003,51,0.25,1,0.877,0.0531,0.0531,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.722,3.12e+003,Aqueous,0.582,1.02e-006,3.08,6.16,0.508,16.5,0.165,46.9,1,17.2,3.22e+004,1.36e+004,0.00216,100%,5,5,0,1.91e+004,3,1,,,,,1,8.63e-007,3.63,7.25,1.11,30.5,0.0932,68.6,100,100
76,35.845C,OK,2020-01-28,18:06:21,1.9e+008,35.8,0.0394,1.09e+005,558,100,0,1.09e+005,558,51,0.25,1,0.877,0.0529,0.0528,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.72,3.12e+003,Aqueous,0.583,1.06e-006,2.96,5.92,0.442,14.9,0.149,42.6,1,20.8,3.38e+004,1.32e+004,0.00237,100%,5,5,0,1.9e+004,3,2,,,,,1,9.78e-007,3.21,6.42,0.425,13.2,0.0175,51.5,95.9,100
76,35.845C,OK,2020-01-28,18:06:21,1.9e+008,35.8,0.0394,1.09e+005,558,100,0,1.09e+005,558,51,0.25,1,0.877,0.0529,0.0528,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.72,3.12e+003,Aqueous,0.583,1.06e-006,2.96,5.92,0.442,14.9,0.149,42.6,1,20.8,3.38e+004,1.32e+004,0.00237,100%,5,5,0,1.9e+004,3,2,,,,,2,3.49e-008,90,180,8.91,9.9,0.0098,1.26e+005,4.1,0.00217
77,36.004C,OK,2020-01-28,18:06:59,1.9e+008,36,0.0402,1.09e+005,627,100,0,1.09e+005,627,51,0.25,1,0.877,0.0535,0.0534,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.718,3.12e+003,Aqueous,0.581,1.04e-006,3.02,6.04,0.412,13.7,0.137,44.7,1,16.6,3.33e+004,1.23e+004,0.00204,100%,5,5,0,1.92e+004,2,1,,,,,1,8.85e-007,3.56,7.13,1.09,30.5,0.093,65.8,100,100
78,36.164C,OK,2020-01-28,18:07:37,1.9e+008,36.2,0.0404,1.16e+005,6.94e+003,100,0,1.16e+005,6.94e+003,51,0.25,1,0.877,0.0539,0.0539,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.716,3.12e+003,Aqueous,0.579,1.06e-006,3,6,0.407,13.6,0.136,44,1,24.1,3.37e+004,1.24e+004,0.00275,60%,5,3,2,1.94e+004,2,1,,,,,1,8.85e-007,3.58,7.16,1.22,34.1,0.117,66.5,100,100
79,36.325C,OK,2020-01-28,18:08:16,1.9e+008,36.3,0.0406,1.09e+005,634,100,0,1.09e+005,634,51,0.25,1,0.877,0.0532,0.0531,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.713,3.12e+003,Aqueous,0.577,1.08e-006,2.95,5.9,0.443,15,0.15,42.3,1,19.2,3.43e+004,1.35e+004,0.00201,100%,5,5,0,1.91e+004,2,1,,,,,1,9.19e-007,3.45,6.91,0.865,25,0.0627,61.2,100,100
80,36.486C,OK,2020-01-28,18:08:54,1.9e+008,36.5,0.0397,1.09e+005,334,100,0,1.09e+005,334,51,0.25,1,0.877,0.0563,0.0562,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.711,3.12e+003,Aqueous,0.573,1.07e-006,2.98,5.96,0.419,14.1,0.141,43.4,1,18,3.41e+004,1.28e+004,0.0022,100%,5,5,0,2.05e+004,2,1,,,,,1,9.15e-007,3.48,6.97,0.859,24.7,0.0608,62.4,100,100
81,36.646C,OK,2020-01-28,18:09:33,1.9e+008,36.6,0.0397,1.08e+005,239,100,0,1.08e+005,239,51,0.25,1,0.878,0.0536,0.0536,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.709,3.12e+003,Aqueous,0.571,1.06e-006,3.01,6.02,0.406,13.5,0.135,44.4,1,18.2,3.39e+004,1.24e+004,0.00223,100%,5,5,0,1.93e+004,2,1,,,,,1,8.98e-007,3.56,7.12,1.12,31.4,0.0988,65.7,100,100
82,36.807C,OK,2020-01-28,18:10:12,1.9e+008,36.8,0.0398,1.08e+005,1.12e+003,100,0,1.08e+005,1.12e+003,51,0.25,1,0.878,0.0535,0.0534,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.707,3.12e+003,Aqueous,0.574,1.08e-006,2.96,5.92,0.468,15.8,0.158,42.7,1,12.2,3.44e+004,1.4e+004,0.00171,100%,5,5,0,1.92e+004,2,1,,,,,1,8.87e-007,3.62,7.24,1.26,34.9,0.122,68.2,100,100
83,36.968C,OK,2020-01-28,18:10:50,1.9e+008,37,0.0398,1.09e+005,2.47e+003,100,0,1.09e+005,2.47e+003,51,0.25,1,0.878,0.0552,0.0552,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.705,3.12e+003,Aqueous,0.57,1.06e-006,3.03,6.07,0.423,13.9,0.139,45.2,1,15.8,3.39e+004,1.27e+004,0.00195,100%,5,5,0,2e+004,3,1,,,,,1,9.65e-007,3.34,6.68,0.845,25.3,0.064,56.6,100,100
84,37.128C,OK,2020-01-28,18:11:29,1.9e+008,37.1,0.0399,1.09e+005,3.81e+003,100,0,1.09e+005,3.81e+003,51,0.25,1,0.878,0.0543,0.0543,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.703,3.12e+003,Aqueous,0.573,1.11e-006,2.9,5.81,0.457,15.7,0.157,40.8,1,20.9,3.53e+004,1.44e+004,0.00247,80%,5,4,1,1.96e+004,3,1,,,,,1,8.99e-007,3.6,7.19,1.4,38.9,0.151,67.3,100,100
85,37.288C,OK,2020-01-28,18:12:07,1.9e+008,37.3,0.0395,1.06e+005,250,100,0,1.06e+005,250,51,0.25,1,0.878,0.0534,0.0533,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.7,3.12e+003,Aqueous,0.569,1.08e-006,3.01,6.02,0.425,14.1,0.141,44.4,1,24.8,3.44e+004,1.3e+004,0.00228,100%,5,5,0,1.92e+004,2,1,,,,,1,9.07e-007,3.58,7.15,1.11,31.2,0.0971,66.4,100,100
86,37.450C,OK,2020-01-28,18:12:46,1.9e+008,37.4,0.0395,1.07e+005,879,100,0,1.07e+005,879,51,0.25,1,0.878,0.0532,0.0531,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.698,3.12e+003,Aqueous,0.569,1.12e-006,2.91,5.83,0.493,16.9,0.169,41.1,1,23.7,3.53e+004,1.52e+004,0.00238,100%,5,5,0,1.91e+004,3,2,,,,,1,9.33e-007,3.49,6.97,1.03,29.4,0.0865,62.5,98.6,100
86,37.450C,OK,2020-01-28,18:12:46,1.9e+008,37.4,0.0395,1.07e+005,879,100,0,1.07e+005,879,51,0.25,1,0.878,0.0532,0.0531,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.698,3.12e+003,Aqueous,0.569,1.12e-006,2.91,5.83,0.493,16.9,0.169,41.1,1,23.7,3.53e+004,1.52e+004,0.00238,100%,5,5,0,1.91e+004,3,2,,,,,2,7.87e-009,413,827,52.5,12.7,0.0161,4.45e+006,1.44,0.00448
87,37.611C,OK,2020-01-28,18:13:25,1.9e+008,37.6,0.0394,1.07e+005,840,100,0,1.07e+005,840,51,0.25,1,0.879,0.0534,0.0533,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.696,3.12e+003,Aqueous,0.566,1.07e-006,3.05,6.1,0.395,13,0.13,45.8,1,15.4,3.42e+004,1.22e+004,0.00187,100%,5,5,0,1.92e+004,2,1,,,,,1,9.12e-007,3.58,7.17,1.12,31.3,0.0982,66.8,100,100
88,37.771C,OK,2020-01-28,18:14:03,1.9e+008,37.8,0.0398,1.06e+005,918,100,0,1.06e+005,918,51,0.25,1,0.879,0.0533,0.0533,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.694,3.12e+003,Aqueous,0.559,1.08e-006,3.05,6.09,0.352,11.6,0.116,45.6,1,16.8,3.44e+004,1.15e+004,0.00211,100%,5,5,0,1.92e+004,3,2,,,,,1,9.43e-007,3.48,6.96,0.882,25.3,0.0642,62.3,99.7,100
88,37.771C,OK,2020-01-28,18:14:03,1.9e+008,37.8,0.0398,1.06e+005,918,100,0,1.06e+005,918,51,0.25,1,0.879,0.0533,0.0533,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.694,3.12e+003,Aqueous,0.559,1.08e-006,3.05,6.09,0.352,11.6,0.116,45.6,1,16.8,3.44e+004,1.15e+004,0.00211,100%,5,5,0,1.92e+004,3,2,,,,,2,6.28e-009,523,1.05e+003,48.2,9.22,0.0085,7.72e+006,0.327,0.0016
89,37.932C,OK,2020-01-28,18:14:42,1.9e+008,37.9,0.0395,1.06e+005,744,100,0,1.06e+005,744,51,0.25,1,0.879,0.0533,0.0532,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.692,3.12e+003,Aqueous,0.565,1.12e-006,2.94,5.89,0.503,17.1,0.171,42.1,1,17.6,3.53e+004,1.53e+004,0.00198,100%,5,5,0,1.92e+004,2,1,,,,,1,9.01e-007,3.65,7.3,1.21,33.1,0.11,69.7,100,100
90,38.094C,OK,2020-01-28,18:15:21,1.9e+008,38.1,0.0396,1.06e+005,707,100,0,1.06e+005,707,51,0.25,1,0.879,0.0532,0.0531,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.69,3.12e+003,Aqueous,0.56,1.09e-006,3.03,6.07,0.382,12.6,0.126,45.2,1,22.6,3.48e+004,1.22e+004,0.00255,100%,5,5,0,1.91e+004,2,1,,,,,1,9.14e-007,3.61,7.23,1.25,34.7,0.121,68.1,100,100
91,38.256C,OK,2020-01-28,18:16:00,1.9e+008,38.3,0.0395,1.06e+005,650,100,0,1.06e+005,650,51,0.25,1,0.879,0.0534,0.0533,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.688,3.12e+003,Aqueous,0.56,1.1e-006,3.01,6.02,0.375,12.5,0.125,44.3,1,17.6,3.52e+004,1.23e+004,0.00221,100%,5,5,0,1.92e+004,2,1,,,,,1,9.41e-007,3.53,7.05,1.12,31.6,0.1,64.3,100,100
92,38.417C,OK,2020-01-28,18:16:38,1.9e+008,38.4,0.0397,1.06e+005,658,100,0,1.06e+005,658,51,0.25,1,0.88,0.0535,0.0534,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.686,3.12e+003,Aqueous,0.56,1.1e-006,3.02,6.04,0.377,12.5,0.125,44.8,1,16,3.52e+004,1.23e+004,0.00197,100%,5,5,0,1.92e+004,2,1,,,,,1,9.49e-007,3.5,7.01,0.945,27,0.0728,63.3,100,100
93,38.579C,OK,2020-01-28,18:17:17,1.9e+008,38.6,0.0397,1.05e+005,378,100,0,1.05e+005,378,51,0.25,1,0.88,0.0538,0.0538,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.683,3.12e+003,Aqueous,0.559,1.1e-006,3.03,6.06,0.396,13.1,0.131,45.1,1,20.9,3.52e+004,1.27e+004,0.00238,100%,5,5,0,1.94e+004,2,1,,,,,1,9.53e-007,3.51,7.01,0.888,25.3,0.0641,63.4,100,100
94,38.741C,OK,2020-01-28,18:17:56,1.9e+008,38.7,0.0395,1.05e+005,1.08e+003,100,0,1.05e+005,1.08e+003,51,0.25,1,0.88,0.0536,0.0535,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.681,3.12e+003,Aqueous,0.556,1.1e-006,3.04,6.09,0.392,12.9,0.129,45.5,1,15.4,3.51e+004,1.25e+004,0.00206,100%,5,5,0,1.93e+004,2,1,,,,,1,9.46e-007,3.54,7.08,0.984,27.8,0.0772,64.8,100,100
95,38.903C,OK,2020-01-28,18:18:35,1.9e+008,38.9,0.0397,1.05e+005,389,100,0,1.05e+005,389,51,0.25,1,0.88,0.0534,0.0534,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.679,3.12e+003,Aqueous,0.552,1.09e-006,3.07,6.15,0.321,10.4,0.104,46.6,1,13.6,3.5e+004,1.11e+004,0.00201,100%,5,5,0,1.92e+004,3,2,,,,,1,9.57e-007,3.51,7.02,1.09,30.9,0.0957,63.6,99.3,100
95,38.903C,OK,2020-01-28,18:18:35,1.9e+008,38.9,0.0397,1.05e+005,389,100,0,1.05e+005,389,51,0.25,1,0.88,0.0534,0.0534,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.679,3.12e+003,Aqueous,0.552,1.09e-006,3.07,6.15,0.321,10.4,0.104,46.6,1,13.6,3.5e+004,1.11e+004,0.00201,100%,5,5,0,1.92e+004,3,2,,,,,2,1.44e-008,234,467,17.4,7.45,0.00555,1.17e+006,0.748,0.00219
