### DATA:

         Q               I              Error
3.01633319E-01 1.02053517E-06 3.51045877E-07
3.01920058E-01 2.53203841E-07 3.63508562E-07
3.02206796E-01 8.48262086E-07 3.60935105E-07
3.02493532E-01 1.93296952E-07 3.55202559E-07
3.02780267E-01 1.29367104E-06 3.69249359E-07
3.03067000E-01 1.13231216E-07 3.57694331E-07
3.03353732E-01 4.69998795E-07 3.63943886E-07
3.03640462E-01 6.45234882E-07 3.64225250E-07
3.03927190E-01 5.00997304E-07 3.62871342E-07
3.04213918E-01 7.69708647E-07 3.75010931E-07
3.04500643E-01 7.70871491E-07 3.61830204E-07
3.04787367E-01 -6.17508783E-09 3.72485523E-07
3.05074090E-01 7.17461407E-07 3.68828126E-07
3.05360811E-01 4.98612855E-07 3.70470265E-07
3.05647530E-01 6.20490174E-07 3.77117450E-07
3.05934248E-01 6.39229352E-07 3.69925794E-07
3.06220965E-01 1.66022518E-07 3.79451905E-07
3.06507679E-01 1.04081532E-06 3.71237588E-07
3.06794393E-01 2.74728903E-07 3.75895077E-07
3.07081105E-01 -1.26120189E-07 3.79859480E-07
3.07367815E-01 -2.48137322E-07 3.77334202E-07
3.07654524E-01 4.92164341E-08 3.82478328E-07
3.07941231E-01 6.33746715E-07 3.76334191E-07
3.08227936E-01 7.69086480E-07 3.83774533E-07
3.08514640E-01 -1.25833480E-07 3.80090464E-07
3.08801343E-01 2.43138613E-07 3.81106337E-07
3.09088044E-01 3.30768302E-07 3.91284593E-07
3.09374743E-01 1.32374174E-07 3.74596522E-07
3.09661441E-01 -2.10186771E-07 3.92956559E-07
3.09948138E-01 5.20832100E-07 3.81424969E-07
3.10234833E-01 1.82029796E-08 3.88573188E-07
3.10521526E-01 3.84664924E-07 3.92178032E-07
3.10808218E-01 -4.87565556E-07 3.88552667E-07
3.11094908E-01 4.86752242E-07 4.00504913E-07
3.11381596E-01 3.80948101E-07 3.86586889E-07
3.11668283E-01 1.05272696E-07 3.98553746E-07
3.11954969E-01 7.27658761E-07 3.94799094E-07
3.12241653E-01 3.02661764E-07 4.00108139E-07
3.12528335E-01 3.69434759E-07 4.01743745E-07
3.12815016E-01 8.43788879E-07 3.93490121E-07
3.13101695E-01 4.30131624E-07 4.09110055E-07
3.13388373E-01 2.29807452E-07 3.94910698E-07
3.13675049E-01 1.11997654E-07 4.09580306E-07
3.13961723E-01 7.04992474E-07 4.07667125E-07
3.14248396E-01 6.84358433E-07 4.01099551E-07
3.14535067E-01 2.73793507E-07 4.12763730E-07
3.14821737E-01 3.53708320E-07 4.01146729E-07
3.15108405E-01 -3.64025668E-07 4.14913322E-07
3.15395072E-01 1.43096636E-07 4.13811801E-07
3.15681737E-01 4.34106100E-07 4.09431508E-07
3.15968401E-01 1.27747887E-07 4.20653074E-07
3.16255063E-01 4.05225528E-07 4.08319008E-07
3.16541723E-01 4.85471832E-07 4.22397677E-07
3.16828382E-01 2.24646583E-07 4.17402256E-07
3.17115039E-01 2.40232681E-07 4.21729078E-07
3.17401694E-01 7.11677826E-07 4.38841333E-07
3.17688348E-01 6.33154235E-07 4.12487950E-07
3.17975001E-01 -1.11555252E-07 4.30610235E-07
3.18261651E-01 7.83410528E-07 4.22023956E-07
3.18548301E-01 3.95160552E-07 4.31355494E-07
3.18834948E-01 4.24902844E-08 4.30087705E-07
3.19121594E-01 1.49088998E-07 4.27314061E-07
3.19408239E-01 -9.47385181E-07 4.34428789E-07
3.19694881E-01 3.36351584E-07 4.28345035E-07
3.19981523E-01 1.06180530E-07 4.36417913E-07
3.20268162E-01 1.73039381E-07 4.37135902E-07
3.20554800E-01 -1.97503091E-07 4.35852380E-07
3.20841436E-01 6.86999322E-07 4.50868663E-07
3.21128071E-01 1.82540635E-07 4.31898725E-07
3.21414704E-01 1.27028044E-07 4.44789985E-07
3.21701336E-01 3.45388838E-07 4.41521186E-07
3.21987966E-01 3.45961065E-07 4.48572005E-07
3.22274594E-01 9.59392682E-07 4.47502878E-07
3.22561221E-01 -2.90392767E-07 4.44553101E-07
3.22847846E-01 1.95065175E-07 4.53355744E-07
3.23134470E-01 1.30852839E-06 4.49845676E-07
3.23421092E-01 5.54133246E-07 4.56699958E-07
3.23707712E-01 6.96718849E-07 4.53421361E-07
3.23994330E-01 3.55544005E-07 4.55672166E-07
3.24280948E-01 6.91114730E-07 4.69823258E-07
3.24567563E-01 -1.39801448E-07 4.56704179E-07
3.24854177E-01 6.70275414E-07 4.67825290E-07
3.25140789E-01 1.15650547E-06 4.56666998E-07
3.25427399E-01 3.18373344E-07 4.70894710E-07
3.25714008E-01 -8.82969165E-07 4.77495113E-07
3.26000616E-01 5.17671735E-07 4.58888879E-07
3.26287221E-01 -6.37217437E-08 4.77011755E-07
3.26573825E-01 2.26997950E-07 4.64687517E-07
3.26860428E-01 5.03293181E-07 4.77806628E-07
3.27147028E-01 4.91667334E-07 4.76347550E-07
3.27433627E-01 6.20404300E-07 4.80136496E-07
3.27720225E-01 1.23340339E-07 4.93075469E-07
3.28006821E-01 -6.02738032E-07 4.74594271E-07
3.28293415E-01 -3.01698144E-07 4.85266633E-07
3.28580007E-01 5.75874472E-07 4.80979506E-07
3.28866598E-01 1.22329885E-07 4.91905274E-07
3.29153187E-01 -5.71526946E-07 4.97862842E-07
3.29439775E-01 -4.40314639E-08 4.88342033E-07
3.29726361E-01 6.40682719E-07 5.00289848E-07
3.30012945E-01 2.83611094E-07 4.91104697E-07
3.30299528E-01 1.58820725E-07 4.96837281E-07
3.30586109E-01 3.82081002E-07 5.06116947E-07
3.30872688E-01 1.05246926E-06 4.93591109E-07
3.31159266E-01 -2.30412618E-07 5.05357426E-07
3.31445842E-01 1.22942909E-06 4.84133595E-07
3.31732416E-01 1.12401936E-06 4.98713884E-07
3.32018989E-01 -3.35269831E-07 4.95478021E-07
3.32305560E-01 5.87241588E-07 5.01695044E-07
3.32592129E-01 5.37197519E-07 5.11749010E-07
3.32878697E-01 4.36067714E-07 4.78764099E-07
3.33165263E-01 1.09176040E-06 5.20334311E-07
3.33451828E-01 -8.86434584E-07 5.03182968E-07
3.33738390E-01 -1.54095295E-07 5.10918260E-07
3.34024951E-01 9.17409410E-07 5.24955371E-07
3.34311511E-01 2.63856645E-07 5.00096377E-07
3.34598069E-01 2.34103761E-07 5.22786775E-07
3.34884625E-01 1.01329176E-06 5.04470873E-07
3.35171179E-01 5.08669553E-07 5.20177795E-07
3.35457732E-01 -1.29591835E-07 5.17955388E-07
3.35744283E-01 1.73000876E-07 5.22163477E-07
3.36030832E-01 1.06930557E-06 5.33650272E-07
3.36317380E-01 8.35932937E-07 5.14966564E-07
3.36603925E-01 9.25050130E-07 5.35452130E-07
3.36890470E-01 6.97145333E-07 5.33195246E-07
3.37177012E-01 8.30317736E-07 5.37730874E-07
3.37463553E-01 7.01676080E-07 5.49270034E-07
3.37750092E-01 -3.78732246E-07 5.20009531E-07
3.38036630E-01 2.56760572E-07 5.59974536E-07
3.38323166E-01 3.01009977E-07 5.35310217E-07
3.38609700E-01 -4.56891357E-07 5.51770042E-07
3.38896232E-01 -3.97392436E-07 5.58649909E-07
3.39182763E-01 -1.02416328E-07 5.42701680E-07
3.39469292E-01 6.71244321E-07 5.72341733E-07
3.39755820E-01 -1.83206452E-08 5.33854042E-07
3.40042345E-01 2.30601247E-07 5.69993924E-07
3.40328869E-01 -1.19350871E-07 5.56875703E-07
3.40615391E-01 7.87176091E-07 5.69687550E-07
3.40901912E-01 -4.17188999E-07 5.78959056E-07
3.41188431E-01 1.49301573E-06 5.52407838E-07
3.41474948E-01 4.72134320E-07 6.01774566E-07
3.41761463E-01 3.90757812E-07 5.56669177E-07
3.42047977E-01 1.14094193E-06 5.84608175E-07
3.42334489E-01 -4.71788922E-07 5.90561873E-07
3.42620999E-01 4.67531500E-07 5.83389595E-07
3.42907508E-01 1.12894535E-06 6.04880651E-07
3.43194015E-01 -7.31185793E-07 5.74149124E-07
3.43480520E-01 4.45027807E-07 6.01186242E-07
3.43767023E-01 9.89460158E-07 6.00671011E-07
3.44053525E-01 6.46912386E-07 6.08854179E-07
3.44340025E-01 1.34190256E-06 6.22433829E-07
3.44626523E-01 1.15097640E-06 5.99101751E-07
3.44913020E-01 -8.81792652E-07 6.25710509E-07
3.45199515E-01 1.10063640E-06 6.05778790E-07
3.45486008E-01 -1.30632462E-06 6.22834914E-07
3.45772499E-01 -5.59298078E-07 6.63569879E-07
3.46058989E-01 -9.01764837E-08 6.02153108E-07
3.46345477E-01 6.62549628E-07 6.68770846E-07
3.46631963E-01 1.31974681E-06 6.20401582E-07
3.46918447E-01 2.27005102E-07 6.61167294E-07
3.47204930E-01 2.84618535E-07 6.52769413E-07
3.47491411E-01 1.13831438E-07 6.38546874E-07
3.47777890E-01 8.36906063E-07 6.77265861E-07
3.48064368E-01 3.12093232E-08 6.34770521E-07
3.48350844E-01 3.86979243E-07 6.81106810E-07
3.48637318E-01 3.90442249E-07 6.58933171E-07
3.48923790E-01 2.71559518E-07 6.93932658E-07
3.49210260E-01 -6.24445284E-07 7.15291506E-07
3.49496729E-01 1.14626017E-07 6.47828566E-07
3.49783196E-01 4.35359439E-07 7.05569320E-07
3.50069662E-01 3.65170931E-07 6.85301619E-07
3.50356125E-01 -7.04578909E-07 7.04816082E-07
3.50642587E-01 6.71375813E-07 7.15149273E-07
3.50929047E-01 -7.57859837E-07 7.08156954E-07
3.51215505E-01 2.22056003E-06 7.47921411E-07
3.51501962E-01 -5.36241829E-07 6.87976103E-07
3.51788416E-01 4.85637769E-07 7.53036991E-07
3.52074869E-01 5.48008381E-07 7.37124336E-07
3.52361321E-01 -1.61521999E-07 7.42108064E-07
3.52647770E-01 -4.55553512E-07 8.16615195E-07
3.52934218E-01 -9.35534216E-07 7.11617270E-07
3.53220664E-01 1.10251774E-06 8.06406769E-07
3.53507108E-01 6.46564755E-07 7.45571222E-07
3.53793550E-01 -9.79627258E-08 7.86144064E-07
3.54079991E-01 -8.33294437E-08 8.21379215E-07
3.54366430E-01 9.39721624E-07 7.63726655E-07
3.54652867E-01 2.66867902E-06 8.63698032E-07
3.54939302E-01 4.16479121E-07 7.64024749E-07
3.55225736E-01 7.37323854E-07 8.54560685E-07
3.55512168E-01 1.26462713E-07 7.99477708E-07
3.55798598E-01 -3.38080640E-08 8.28434166E-07
3.56085026E-01 4.15547967E-07 9.09263001E-07
3.56371452E-01 -1.76831782E-07 7.93325570E-07
3.56657877E-01 -1.52906393E-07 9.35188462E-07
3.56944300E-01 -6.43519408E-07 8.32967317E-07
3.57230721E-01 1.41632890E-06 9.22634980E-07
3.57517140E-01 1.03435562E-06 9.50840655E-07
3.57803558E-01 -2.77557362E-07 8.60688913E-07
3.58089973E-01 3.74490049E-08 9.70942278E-07
3.58376387E-01 -1.55050040E-06 8.97427927E-07
3.58662800E-01 -2.39277446E-07 9.85687708E-07
3.58949210E-01 1.89800575E-06 9.76993956E-07
3.59235618E-01 2.67628683E-07 9.64292948E-07
3.59522025E-01 7.82037225E-07 1.05318093E-06
3.59808430E-01 -6.23046387E-07 9.45939959E-07
3.60094833E-01 -3.03069402E-07 1.08982643E-06
3.60381235E-01 -5.22034505E-07 1.02439720E-06
3.60667634E-01 1.83487657E-06 1.05040154E-06
3.60954032E-01 8.76491212E-07 1.14545926E-06
3.61240428E-01 3.08603081E-07 1.05728538E-06
3.61526822E-01 -2.27164276E-07 1.13862872E-06
3.61813215E-01 -8.52296931E-08 1.13109736E-06
3.62099605E-01 -9.06394414E-07 1.16276388E-06
3.62385994E-01 -1.48147994E-07 1.25267245E-06
3.62672381E-01 1.35966077E-06 1.11893740E-06
3.62958766E-01 -1.46101245E-06 1.32413480E-06


### HEADER:

{
    "Notes": "", 
    "analysis": {
        "guinier": {
            "I0": "0.000102841551031", 
            "I0_autorg_err": "3.325E-08", 
            "I0_err": 1.7245270706360305e-07, 
            "I0_est_err": -1, 
            "I0_fit_err": 1.7245270706360305e-07, 
            "Rg": "40.6658453756", 
            "Rg_autorg_err": "0.0516", 
            "Rg_err": 0.13147052493515937, 
            "Rg_est_err": -1, 
            "Rg_fit_err": 0.13147052493515937, 
            "nEnd": 87, 
            "nStart": 0, 
            "qEnd": "0.02962", 
            "qRg_max": "1.2043539369894318", 
            "qRg_min": "0.18708573048416205", 
            "qStart": "0.0046", 
            "rsq": "0.9922538120959261"
        }
    }, 
    "filename": "S_A_TS10_012_0529.dat", 
    "history": {
        "subtraction": {
            "initial_file": [
                "A_TS10_012_0529.tif", 
                {
                    "averaged_files": [
                        [
                            "TS10_012_0529.tif"
                        ], 
                        [
                            "TS10_012_0530.tif"
                        ], 
                        [
                            "TS10_012_0531.tif"
                        ], 
                        [
                            "TS10_012_0532.tif"
                        ], 
                        [
                            "TS10_012_0533.tif"
                        ], 
                        [
                            "TS10_012_0534.tif"
                        ], 
                        [
                            "TS10_012_0535.tif"
                        ], 
                        [
                            "TS10_012_0536.tif"
                        ], 
                        [
                            "TS10_012_0537.tif"
                        ], 
                        [
                            "TS10_012_0538.tif"
                        ], 
                        [
                            "TS10_012_0539.tif"
                        ], 
                        [
                            "TS10_012_0540.tif"
                        ], 
                        [
                            "TS10_012_0541.tif"
                        ], 
                        [
                            "TS10_012_0542.tif"
                        ], 
                        [
                            "TS10_012_0543.tif"
                        ], 
                        [
                            "TS10_012_0544.tif"
                        ], 
                        [
                            "TS10_012_0545.tif"
                        ], 
                        [
                            "TS10_012_0546.tif"
                        ], 
                        [
                            "TS10_012_0547.tif"
                        ], 
                        [
                            "TS10_012_0548.tif"
                        ], 
                        [
                            "TS10_012_0549.tif"
                        ], 
                        [
                            "TS10_012_0550.tif"
                        ], 
                        [
                            "TS10_012_0551.tif"
                        ], 
                        [
                            "TS10_012_0552.tif"
                        ], 
                        [
                            "TS10_012_0553.tif"
                        ], 
                        [
                            "TS10_012_0554.tif"
                        ], 
                        [
                            "TS10_012_0555.tif"
                        ], 
                        [
                            "TS10_012_0556.tif"
                        ], 
                        [
                            "TS10_012_0557.tif"
                        ], 
                        [
                            "TS10_012_0558.tif"
                        ], 
                        [
                            "TS10_012_0559.tif"
                        ]
                    ]
                }
            ], 
            "subtracted_file": [
                "A_TS10_012_0474.tif", 
                {
                    "averaged_files": [
                        [
                            "TS10_012_0474.tif"
                        ], 
                        [
                            "TS10_012_0475.tif"
                        ], 
                        [
                            "TS10_012_0476.tif"
                        ], 
                        [
                            "TS10_012_0477.tif"
                        ], 
                        [
                            "TS10_012_0478.tif"
                        ], 
                        [
                            "TS10_012_0479.tif"
                        ], 
                        [
                            "TS10_012_0480.tif"
                        ], 
                        [
                            "TS10_012_0481.tif"
                        ], 
                        [
                            "TS10_012_0482.tif"
                        ], 
                        [
                            "TS10_012_0483.tif"
                        ], 
                        [
                            "TS10_012_0484.tif"
                        ], 
                        [
                            "TS10_012_0485.tif"
                        ], 
                        [
                            "TS10_012_0486.tif"
                        ], 
                        [
                            "TS10_012_0487.tif"
                        ], 
                        [
                            "TS10_012_0488.tif"
                        ], 
                        [
                            "TS10_012_0489.tif"
                        ], 
                        [
                            "TS10_012_0490.tif"
                        ], 
                        [
                            "TS10_012_0491.tif"
                        ], 
                        [
                            "TS10_012_0492.tif"
                        ], 
                        [
                            "TS10_012_0493.tif"
                        ], 
                        [
                            "TS10_012_0494.tif"
                        ], 
                        [
                            "TS10_012_0495.tif"
                        ], 
                        [
                            "TS10_012_0496.tif"
                        ], 
                        [
                            "TS10_012_0497.tif"
                        ], 
                        [
                            "TS10_012_0498.tif"
                        ], 
                        [
                            "TS10_012_0499.tif"
                        ], 
                        [
                            "TS10_012_0500.tif"
                        ], 
                        [
                            "TS10_012_0629.tif"
                        ], 
                        [
                            "TS10_012_0630.tif"
                        ], 
                        [
                            "TS10_012_0631.tif"
                        ], 
                        [
                            "TS10_012_0632.tif"
                        ], 
                        [
                            "TS10_012_0633.tif"
                        ], 
                        [
                            "TS10_012_0634.tif"
                        ], 
                        [
                            "TS10_012_0635.tif"
                        ], 
                        [
                            "TS10_012_0636.tif"
                        ], 
                        [
                            "TS10_012_0637.tif"
                        ], 
                        [
                            "TS10_012_0638.tif"
                        ], 
                        [
                            "TS10_012_0639.tif"
                        ], 
                        [
                            "TS10_012_0640.tif"
                        ], 
                        [
                            "TS10_012_0641.tif"
                        ], 
                        [
                            "TS10_012_0642.tif"
                        ], 
                        [
                            "TS10_012_0643.tif"
                        ], 
                        [
                            "TS10_012_0644.tif"
                        ], 
                        [
                            "TS10_012_0645.tif"
                        ], 
                        [
                            "TS10_012_0646.tif"
                        ], 
                        [
                            "TS10_012_0647.tif"
                        ], 
                        [
                            "TS10_012_0648.tif"
                        ], 
                        [
                            "TS10_012_0649.tif"
                        ], 
                        [
                            "TS10_012_0650.tif"
                        ], 
                        [
                            "TS10_012_0651.tif"
                        ], 
                        [
                            "TS10_012_0652.tif"
                        ], 
                        [
                            "TS10_012_0653.tif"
                        ], 
                        [
                            "TS10_012_0654.tif"
                        ], 
                        [
                            "TS10_012_0655.tif"
                        ], 
                        [
                            "TS10_012_0656.tif"
                        ], 
                        [
                            "TS10_012_0657.tif"
                        ], 
                        [
                            "TS10_012_0658.tif"
                        ], 
                        [
                            "TS10_012_0659.tif"
                        ], 
                        [
                            "TS10_012_0660.tif"
                        ], 
                        [
                            "TS10_012_0661.tif"
                        ], 
                        [
                            "TS10_012_0662.tif"
                        ], 
                        [
                            "TS10_012_0663.tif"
                        ], 
                        [
                            "TS10_012_0664.tif"
                        ], 
                        [
                            "TS10_012_0665.tif"
                        ]
                    ]
                }
            ]
        }
    }
}

