### DATA:

         Q               I              Error
                            2.8242599331835457e-07, 
                            4.833777471379384e-07, 
                            1.3700053924620957e-07, 
                            8.048366024726464e-07, 
                            3.076526598582563e-07, 
                            2.538423877068055e-08, 
                            6.572161527547808e-07, 
                            4.787528507969527e-07, 
                            4.727795168731068e-07, 
                            9.923505835893166e-07, 
                            1.0885880272330445e-06, 
                            1.617399164620592e-06, 
                            7.594442901672837e-08, 
                            -3.210570711698481e-07, 
                            -1.4627209071538874e-08, 
                            2.0278222306646655e-07, 
                            1.7678756744042182e-07, 
                            3.407528722700982e-07, 
                            2.0243044984150805e-07, 
                            6.74494534965401e-07, 
                            -1.5232069530052306e-07, 
                            2.28513656577288e-07, 
                            1.2230338384773775e-07, 
                            4.7246613758523636e-07, 
                            2.533183879474371e-07, 
                            5.600660999280075e-07, 
                            8.385526393687654e-07, 
                            9.319623138929958e-07, 
                            -2.6269326254354544e-07, 
                            5.137848331526999e-07, 
                            6.214914070550334e-07, 
                            5.043374319611478e-07, 
                            1.1044544829536945e-06, 
                            7.066928536131815e-07, 
                            3.1777225285832324e-07, 
                            4.399116946220463e-07, 
                            -3.5408089788497195e-07, 
                            2.2923846101819822e-07, 
                            5.411682938742346e-07, 
                            -2.07304117928859e-07, 
                            8.784427788814015e-07, 
                            4.055940740212048e-07, 
                            2.1129561678006808e-07, 
                            3.948750240947932e-07, 
                            -2.5591031312114984e-07, 
                            -1.5902381007059962e-07, 
                            -6.267696231063608e-07, 
                            5.273415461058398e-07, 
                            6.623140521922199e-07, 
                            4.481699783653443e-07, 
                            2.875800195885497e-07, 
                            2.3177130632097481e-07, 
                            1.395558123386206e-07, 
                            7.357322674936472e-07, 
                            7.745472440299745e-07, 
                            1.0643656455822692e-06, 
                            4.5742288658446244e-07, 
                            4.0581536309456575e-08, 
                            8.824218417285914e-07, 
                            -4.559207700071244e-07, 
                            2.0709884245115244e-07, 
                            1.0402337490521873e-06, 
                            3.60338528812744e-07, 
                            -4.1229180922715464e-07, 
                            -5.155734961136533e-07, 
                            1.5940477044234205e-07, 
                            4.5687975348079893e-07, 
                            5.750442823126237e-07, 
                            1.8366725450021578e-07, 
                            1.108592143957431e-06, 
                            8.274157058577548e-07, 
                            -5.571435875200532e-08, 
                            1.220216711422556e-07, 
                            4.487534537777104e-07, 
                            -2.1602916719694496e-07, 
                            3.6926885391078e-08, 
                            -5.601435452624699e-07, 
                            1.0618711825953676e-06, 
                            7.184446178396343e-07, 
                            3.751569144326113e-07, 
                            -6.210816945410211e-07, 
                            2.1721018761856827e-07, 
                            5.176425464057375e-07, 
                            6.138805886445641e-07, 
                            -2.1420217110280983e-07, 
                            -1.6980504390965518e-07, 
                            2.224218925535356e-07, 
                            1.4948106416239594e-07, 
                            -2.017819289255385e-07, 
                            -7.400599828803917e-08, 
                            -1.1897610500271662e-07, 
                            3.761383559759009e-07, 
                            9.789846076874579e-08, 
                            3.83289637936404e-07, 
                            -4.2928381299729935e-07, 
                            -3.683289350341208e-07, 
                            8.775086385676233e-07, 
                            -7.35808029236218e-07, 
                            2.6577928252650263e-07, 
                            1.3815219747114538e-07, 
                            9.856289726204067e-07, 
                            7.769854646747804e-07, 
                            2.920769951923621e-07, 
                            4.4104746062322815e-07, 
                            9.464740545392772e-07, 
                            -3.6574688464270486e-08, 
                            8.068177196102521e-07, 
                            7.150924552664367e-07, 
                            8.21181213866546e-07, 
                            -6.887725272336609e-08, 
                            3.160458250256056e-07, 
                            -2.1586708496892612e-07, 
                            2.3835207830030762e-07, 
                            -3.035552479048398e-07, 
                            2.6976590682886974e-08, 
                            1.7263802797041895e-07, 
                            3.2708663554358606e-08, 
                            5.60099453531774e-07, 
                            3.9078489156422756e-07, 
                            -3.628509533450783e-07, 
                            6.431319041557718e-07, 
                            5.399758370635616e-07, 
                            -1.080601871063675e-07, 
                            4.900171819682907e-07, 
                            4.7498709161810205e-07, 
                            7.359831239635647e-07, 
                            -1.325104291489981e-07, 
                            6.375470972397968e-07, 
                            -2.5915996723401036e-07, 
                            -2.698793977145827e-07, 
                            -2.709658398900727e-07, 
                            8.539277860869486e-07, 
                            6.614739414468884e-07, 
                            1.7727590690461772e-07, 
                            5.423646157934013e-07, 
                            -6.59824297163944e-08, 
                            3.649204613658171e-07, 
                            1.0372968932991505e-06, 
                            1.9245909136773787e-07, 
                            5.885402594259143e-07, 
                            4.921252923426658e-07, 
                            2.685841214384062e-07, 
                            3.468521351671138e-07, 
                            6.436488080975715e-07, 
                            1.0538636990149001e-07, 
                            4.3029407455399034e-08, 
                            -7.452050792026455e-07, 
                            8.933181892168625e-07, 
                            8.779087611704139e-07, 
                            -4.515332753083011e-07, 
                            7.995461977374014e-08, 
                            6.182742120147871e-07, 
                            1.0738149195395875e-06, 
                            9.36447103951872e-07, 
                            3.590525289906734e-07, 
                            -2.374489716941771e-08, 
                            -3.684326744959256e-07, 
                            -1.2347229654487411e-08, 
                            6.89192371728575e-08, 
                            8.357913910490164e-07, 
                            3.589094879862249e-07, 
                            5.31807047159186e-07, 
                            4.378947683482068e-07, 
                            -6.919339395159564e-08, 
                            3.572234164374994e-07, 
                            2.280240689915148e-08, 
                            1.4305752231320845e-07, 
                            2.4028112035239743e-07, 
                            6.113230891867275e-07, 
                            3.1582591676846873e-08, 
                            -5.288224292010448e-08, 
                            1.3170342452986146e-06, 
                            -5.017608843136134e-07, 
                            1.6415365772485657e-07, 
                            1.661843740245602e-07, 
                            1.2106590728643403e-07, 
                            4.97252696653411e-07, 
                            9.176097713049506e-07, 
                            -1.5860394301696105e-07, 
                            2.642620787741604e-07, 
                            -1.8857463063163666e-07, 
                            1.280315960471749e-07, 
                            7.103229125034105e-07, 
                            -1.2369334973979454e-07, 
                            -6.041761468472444e-07, 
                            -5.6888841086288206e-08, 
                            2.9446507406294496e-07, 
                            2.9832908732651036e-07, 
                            7.057702768310253e-07, 
                            7.845351309952601e-07, 
                            4.781228590841793e-07, 
                            4.42693923952903e-07, 
                            1.7258268834340615e-07, 
                            2.8096899508947433e-07, 
                            2.9409450653132984e-07, 
                            -2.0973385414235502e-07, 
                            4.879057282405159e-07, 
                            7.642482537543253e-07, 
                            6.184114569605677e-07, 
                            -1.7889982340103975e-07, 
                            -3.8194801010758217e-07, 
                            4.87235239699405e-07, 
                            -2.073206872656201e-07, 
                            -4.974843656933464e-07, 
                            2.7968167516210386e-07, 
                            4.1881938436318986e-07, 
                            4.5315082754521434e-07, 
                            3.1109126902402044e-07, 
                            -2.040638471247506e-08, 
                            7.790673640490388e-08, 
                            7.053766367739174e-07, 
                            2.1506752357776276e-07, 
                            7.779142785787676e-07, 
                            6.36976846942804e-07, 
                            5.613380152418585e-07, 
                            1.3878259636446485e-07, 
                            8.004212702300976e-08, 
                            5.50209149909664e-07, 
                            2.678986838567357e-08, 
                            7.94193104715752e-09, 
                            -2.6965582341621133e-07, 
                            8.387067162125014e-08, 
                            6.630772316438074e-07, 
                            4.913796590011327e-07, 
                            8.967967242851272e-08, 
                            -2.3619062060352794e-07, 
                            6.011897856324938e-07, 
                            5.625957514960213e-07, 
                            8.290802582511218e-07, 
                            4.307588320847546e-08, 
                            -3.8157028479392045e-08, 
                            2.3416084466869553e-07, 
                            4.5021313082655103e-07, 
                            9.205128915320438e-08, 
                            4.97550557384499e-07, 
                            4.6167453810608985e-07, 
                            4.5193599103358155e-07, 
                            4.2837812062794924e-07, 
                            8.102890326354174e-07, 
                            4.964889423398922e-07, 
                            -2.3873441375368106e-07, 
                            4.796825594955986e-07, 
                            4.7439566904167463e-07, 
                            5.281438157963924e-07, 
                            2.4192637951285774e-07, 
                            -6.241154852616999e-08, 
                            6.329034860952503e-07, 
                            -7.374436142365011e-08, 
                            4.3078421236194107e-07, 
                            -1.327146022223913e-07, 
                            9.655196589857713e-07, 
                            7.865328219379665e-07, 
                            -5.0967499027746966e-08, 
                            1.8114905086249625e-07, 
                            3.8422598967178586e-07, 
                            7.042244731471871e-07, 
                            -2.4651130406943417e-07, 
                            4.475078547185934e-07, 
                            3.642315850635033e-07, 
                            2.629785047063853e-07, 
                            -2.0987572410570243e-07, 
                            -1.5104063222145393e-08, 
                            2.0996978284230817e-07, 
                            2.0329756785790503e-07, 
                            1.4558879593939145e-07, 
                            -5.591955154755603e-08, 
                            3.407749892534711e-07, 
                            2.1354629308243944e-07, 
                            2.486876102509744e-07, 
                            5.717620390778848e-07, 
                            3.676549652210699e-07, 
                            3.8651601854517e-07, 
                            -4.016548931495789e-08, 
                            4.377460900502679e-08, 
                            -4.1173255964573844e-07, 
                            3.969768546791824e-08, 
                            1.2450718995165122e-07, 
                            5.973590966766254e-07, 
                            8.301506551919829e-07, 
                            3.0331460056522757e-07, 
                            -8.309816012377649e-08, 
                            2.2512841091452856e-07, 
                            1.0809796533914735e-06, 
                            8.852910160222301e-07, 
                            2.906971509042338e-07, 
                            -9.035412376093495e-08, 
                            2.1347179878088553e-07, 
                            4.0325971490053027e-07, 
                            9.779418123100181e-07, 
                            4.09314905981888e-07, 
                            5.879153517297137e-07, 
                            2.9022832159395075e-07, 
                            1.5741267821800474e-07, 
                            5.146115172855438e-07, 
                            -1.453105667964238e-07, 
                            2.508914036147702e-07, 
                            4.876577687919391e-07, 
                            3.1335755138188364e-07, 
                            -1.697315211674522e-07, 
                            -4.358493358185096e-07, 
                            -2.41533168587977e-07, 
                            1.3516293709959785e-07, 
                            -4.426842107447352e-07, 
                            3.5069052671736584e-07, 
                            3.073246879451696e-07, 
                            8.599416208230485e-07, 
                            -1.7532195341833957e-10, 
                            3.0225386642373585e-07, 
                            7.870193689142303e-07, 
                            6.66631277398948e-07, 
                            7.055731808852328e-07, 
                            2.0394520891265762e-07, 
                            4.2828731609349966e-07, 
                            5.014354850364468e-08, 
                            5.649460716696846e-07, 
                            6.920550870256572e-07, 
                            3.429170733992418e-07, 
                            3.0574282087069656e-07, 
                            4.946342902163627e-07, 
                            5.343850517380318e-07, 
                            -1.0454059054381535e-07, 
                            3.6805238440493954e-07, 
                            2.5820575071273844e-07, 
                            2.9637788370654116e-07, 
                            1.6548796118923224e-07, 
                            1.976928192719803e-07, 
                            4.455499781635976e-07, 
                            4.392996814153771e-07, 
                            4.1254903753233773e-07, 
                            -3.079414284634994e-07, 
                            3.320878632386905e-07, 
                            -1.0031080064903446e-07, 
                            3.003452988736773e-08, 
                            3.5505307179732483e-07, 
                            5.5134143883778916e-08, 
                            4.0140089570044045e-07, 
                            5.980697919975605e-07, 
                            1.4124748667195057e-06, 
                            3.635538492691788e-07, 
                            -8.093552698965662e-08, 
                            -4.3347661245695525e-08, 
                            5.03770686356115e-07, 
                            5.051309492970322e-07, 
                            3.0229847829795113e-07, 
                            2.7456082945885816e-07, 
                            3.8441910771725415e-07, 
                            4.047048909721205e-07, 
                            2.3599234382984163e-07, 
                            2.473066776162439e-07, 
                            5.46868570090154e-07, 
                            4.5550016997540735e-08, 
                            7.894447104536505e-07, 
                            6.49684722088108e-07, 
                            -7.319951093812024e-08, 
                            -2.4395079531729323e-08, 
                            -1.181778131190747e-07, 
                            -7.440922376863541e-07, 
                            2.697102961137805e-07, 
                            1.9221263589021164e-07, 
                            5.90823899646895e-07, 
                            -3.8452882693980714e-08, 
                            1.552928300750187e-07, 
                            4.1269112012121154e-07, 
                            4.383351041316907e-07, 
                            1.1214988836821458e-06, 
                            7.450891569150579e-07, 
                            6.510083620126476e-07, 
                            1.8204055589559193e-07, 
                            6.545868741378815e-07, 
                            -1.5480185708094675e-08, 
                            3.2328736178218436e-07, 
                            1.0024212137904398e-07, 
                            -9.909228191440307e-08, 
                            5.604458486796891e-07, 
                            9.253273455629568e-08, 
                            5.153617624731105e-07, 
                            -3.615609280300544e-07, 
                            2.2268545588254318e-07, 
                            4.0981980267591887e-07, 
                            -1.4066911276287306e-07, 
                            4.2391385739898254e-07, 
                            2.747459125456295e-07, 
                            6.959707753531502e-07, 
                            2.4981758293506017e-07, 
                            2.8174546005954233e-07, 
                            3.11039932177639e-07, 
                            2.2757596500098405e-07, 
                            3.4873524186361905e-07, 
                            1.1418650707005616e-06, 
                            8.992368510717208e-07, 
                            3.233427400839761e-08, 
                            1.7727484478609189e-07, 
                            -1.2338044382100072e-08, 
                            -2.902864670348723e-07, 
                            4.470693247441127e-07, 
                            2.868966532928392e-07, 
                            -1.1962578246419281e-07, 
                            5.630918585335798e-07, 
                            1.2811081764941836e-07, 
                            6.192267464384973e-07, 
                            5.47715337090799e-07, 
                            2.6207658196507404e-07, 
                            5.513171869179873e-07, 
                            3.9662917364838063e-07, 
                            3.466443655411348e-07, 
                            3.325632227940217e-07, 
                            6.391242498483252e-07, 
                            7.645187566546151e-07, 
                            5.5994110359224364e-08, 
                            5.01670082243127e-08, 
                            1.0391904296471665e-07, 
                            7.193124003896694e-08, 
                            4.965421819636741e-07, 
                            4.087795091624674e-07, 
                            3.1954994981039475e-07, 
                            7.266569769796168e-07, 
                            -7.095731467059068e-08, 
                            5.645530809441347e-07, 
                            3.920132782208987e-07, 
                            -3.3925482833845585e-07, 
                            2.7538810729451213e-07, 
                            3.924650825342619e-07, 
                            2.635250618874835e-07, 
                            -1.589736622120935e-07, 
                            2.401289865869025e-07, 
                            4.7559901513040186e-07, 
                            9.282779730334666e-08, 
                            5.934563817359147e-07, 
                            5.96828974192408e-08, 
                            2.743310971008734e-07, 
                            1.4712731867931008e-08, 
                            3.726750385116636e-07, 
                            -9.358127842940134e-08, 
                            5.050584098174437e-08, 
                            6.76644016073241e-07, 
                            -4.699257649409431e-07, 
                            1.9490150632612747e-07, 
                            2.209746474144073e-07, 
                            8.774551151367868e-08, 
                            3.22745555979229e-08, 
                            2.6610673260137184e-07, 
                            2.4913776266676036e-07, 
                            8.620751017640144e-08, 
                            2.7596957834521734e-07, 
                            2.369716352936795e-07, 
                            4.489656352783872e-07, 
                            7.419337146737505e-08, 
                            -1.4144803636451916e-07, 
                            2.0196754896031222e-07, 
                            4.2895355275403096e-07, 
                            -8.62836438295056e-08, 
                            4.4643024536011785e-08, 
                            -8.004351901484581e-08, 
                            7.16800696556423e-07, 
                            -3.156645896731413e-07, 
                            2.7506262769212473e-07, 
                            -5.750931958759386e-08, 
                            1.3581938775436464e-07, 
                            3.386215827934387e-07, 
                            3.0930213773249246e-07, 
                            2.5654604469670837e-07, 
                            -5.2059172282036036e-08, 
                            -7.533445263540471e-08, 
                            -2.0261924087996336e-07, 
                            5.116363415237197e-07, 
                            6.377744341096076e-07, 
                            1.4596533355001914e-07, 
                            1.3544040128781473e-07, 
                            5.864329219662066e-07, 
                            5.887139516471582e-07, 
                            3.21865739410301e-07, 
                            6.179838296648702e-07, 
                            2.486533341513566e-07, 
                            6.57628073588742e-07, 
                            2.713872425384128e-07, 
                            3.6391678203163913e-07, 
                            -1.4975786953713788e-08, 
                            2.6040887618746966e-07, 
                            3.982687136898613e-07, 
                            4.539793309653987e-07, 
                            6.103538978253145e-07, 
                            5.521024750072927e-07, 
                            -2.5401624449126283e-07, 
                            4.1679122810417025e-07, 
                            5.270698820002823e-07, 
                            1.1249266985166491e-07, 
                            2.2929213592619138e-07, 
                            4.22894518003307e-07, 
                            -1.509934082021471e-07, 
                            2.5719428417712313e-07, 
                            -1.8317865856155138e-07, 
                            3.801801939281522e-07, 
                            5.171744087211461e-07, 
                            3.8327890714636574e-07, 
                            5.442734937521815e-07, 
                            6.11705910216041e-07, 
                            -1.0084123257348399e-07, 
                            1.0238261397714705e-07, 
                            3.5827370214972136e-07, 
                            -2.540001780330768e-07, 
                            1.1590635952877647e-07, 
                            2.99135143989133e-07, 
                            5.11695137130194e-07, 
                            3.123689689758788e-07, 
                            7.969629262978715e-07, 
                            5.423548770951508e-07, 
                            -2.1082968965681044e-07, 
                            4.108688018613671e-07, 
                            3.708787266713569e-07, 
                            5.496189249179889e-07, 
                            3.0557058448149387e-07, 
                            4.979529079186793e-07, 
                            4.232134542645624e-08, 
                            2.2838467626263274e-07, 
                            4.353742329810956e-07, 
                            3.660064623867514e-07, 
                            -1.0478726539795144e-07, 
                            9.19361776151532e-10, 
                            8.623711678703419e-08, 
                            6.133850312396015e-07, 
                            -1.3693439184715644e-08, 
                            7.711507340544604e-07, 
                            5.516784259696198e-07, 
                            2.2097215443370742e-07, 
                            3.3871021590590765e-07, 
                            5.102654856885116e-07, 
                            6.740536058973133e-07, 
                            5.885412931634427e-07, 
                            1.8816282085080709e-07, 
                            1.6443277570410848e-07, 
                            5.4844314409194e-07, 
                            7.533295316566116e-08, 
                            3.173799926117905e-08, 
                            5.808372424773527e-07, 
                            2.564839887128309e-07, 
                            1.9006748530493947e-07, 
                            1.926864628739912e-07, 
                            3.373679279009488e-07, 
                            -8.031603788877043e-08, 
                            2.806214560998592e-07, 
                            3.721489879317045e-07, 
                            -6.420564536055079e-09, 
                            -5.858277780132033e-08, 
                            1.8461115482875007e-07, 
                            -1.452112112305556e-08, 
                            1.0173563082042121e-06, 
                            9.021417862312103e-08, 
                            -1.7186983334098692e-07, 
                            -2.730075903202159e-07, 
                            6.294596811960983e-07, 
                            4.4971774595661916e-07, 
                            2.094595038186374e-07, 
                            8.063226735099853e-08, 
                            -1.8769551849440716e-07, 
                            1.7677255835589077e-07, 
                            4.3656969012582106e-07, 
                            3.581140361324046e-07, 
                            2.3324765594799357e-07, 
                            2.2169163739215596e-07, 
                            6.020626542346282e-07, 
                            1.477273156227535e-07, 
                            4.820199040432979e-07, 
                            -3.4029840906794464e-07, 
                            4.3469888929708044e-08, 
                            3.460818553510989e-07, 
                            1.589316076681442e-08, 
                            7.054698285015161e-07, 
                            1.740094424338932e-07, 
                            5.664336990826156e-07, 
                            -2.8431441342740272e-08, 
                            1.7946275997765522e-07, 
                            -2.938986349287534e-07, 
                            -1.2296722880982596e-07, 
                            7.297468449972412e-07, 
                            1.2859914077752058e-07, 
                            5.381271053047666e-07, 
                            4.6613147792729616e-07, 
                            2.650826708071643e-07, 
                            3.7261964517839567e-07, 
                            4.160097236261724e-07, 
                            1.418005978117588e-07, 
                            3.7447142381178554e-07, 
                            6.053841655235801e-07, 
                            5.003381323062288e-07, 
                            3.6725823795286683e-07, 
                            7.222255510125459e-07, 
                            2.46508402395674e-07, 
                            1.7768401164339938e-07, 
                            3.812122732433136e-07, 
                            5.035046712367946e-07, 
                            5.539137390136346e-07, 
                            4.963072186468951e-07, 
                            5.570244890548619e-07, 
                            9.666303737092056e-07, 
                            3.4952854986956827e-07, 
                            9.699749972315365e-08, 
                            1.5358136763419237e-07, 
                            1.8988711831892208e-07, 
                            -2.7280849133792797e-08, 
                            2.540820376881859e-07, 
                            1.9915829076851525e-07, 
                            1.8853553974114688e-08, 
                            1.8744162749825878e-07, 
                            7.531884563960644e-08, 
                            3.8100162564642145e-07, 
                            2.2089768053448973e-07, 
                            6.751030410920119e-07, 
                            7.705667947314512e-07, 
                            8.45926958675074e-08, 
                            6.798266883933164e-07, 
                            6.035389689149649e-07, 
                            8.318694120128598e-07, 
                            6.349006916941716e-08, 
                            6.261964362158904e-07, 
                            5.058517808547756e-07, 
                            6.114285915928549e-07, 
                            2.4952704485509285e-07, 
                            2.0499356798129218e-07, 
                            1.1959808457003398e-07, 
                            -2.42992158451981e-08, 
                            -3.8236332519406307e-08, 
                            3.2006590953799935e-07, 
                            -8.761080919702087e-08, 
                            2.9537514337546313e-07, 
                            3.908947355377829e-08, 
                            -1.428580767858541e-07, 
                            2.7172834172193473e-07, 
                            -2.00884900918348e-08, 
                            6.741555437331238e-08, 
                            9.879382247809805e-08, 
                            4.877977161055484e-07, 
                            4.0062490811387205e-07, 
                            4.760123954097141e-07, 
                            6.711326949189522e-07, 
                            2.61216155620961e-07, 
                            5.653311923129757e-07, 
                            2.6862506542643094e-07, 
                            5.019732569703411e-07, 
                            1.176862820965245e-07, 
                            1.7066754161571493e-07, 
                            2.4157654590758213e-07, 
                            1.1216754416160114e-07, 
                            3.21970263224579e-07, 
                            4.121373750747237e-07, 
                            5.822765998534216e-07, 
                            2.9002007607429316e-07, 
                            -1.3517393447323274e-07, 
                            2.53977515413257e-07, 
                            3.6209375885429806e-07, 
                            2.544599961270598e-07, 
                            1.2531901822199447e-07, 
                            3.6117818614485867e-07, 
                            4.348700456648291e-07, 
                            3.235144145425408e-07, 
                            3.022879695228258e-07, 
                            1.225504518536697e-09, 
                            4.505777552617881e-08, 
                            1.549265744689539e-07, 
                            1.4710049546935687e-07, 
                            2.417632619842528e-07, 
                            5.034863776164536e-07, 
                            8.50825517376423e-07, 
                            5.395257161466413e-07, 
                            2.4555515129959706e-07, 
                            9.803144298143153e-08, 
                            6.122937284234622e-07, 
                            4.793765567364672e-07, 
                            5.248548252676764e-07, 
                            3.8819374549455037e-07, 
                            1.64489691861599e-07, 
                            1.622012838318052e-07, 
                            6.275070473467822e-08, 
                            5.266946976858611e-07, 
                            -2.7990557909528557e-08, 
                            2.550514863858342e-07, 
                            4.316699841928982e-07, 
                            -2.4200297574285834e-08, 
                            4.294667918290379e-08, 
                            4.3474166932299813e-07, 
                            3.5258786300228777e-07, 
                            1.5557599847819844e-07, 
                            4.571402438275149e-07, 
                            -5.638708915151717e-08, 
                            7.056125851736387e-07, 
                            4.5145962780068623e-07, 
                            3.7851201112057324e-07, 
                            1.0143941112119736e-07, 
                            2.3245333059565295e-07, 
                            5.663831223138353e-07, 
                            2.2383723914338803e-07, 
                            7.85653907523533e-09, 
                            5.933654507370133e-07, 
                            2.533064601781887e-07, 
                            -5.951328298372154e-08, 
                            4.136949340851854e-07, 
                            2.168216643146089e-07, 
                            1.7851127698506898e-07, 
                            4.9635991153359156e-09, 
                            5.891076353276957e-07, 
                            2.1819269880548817e-07, 
                            1.6119191163626746e-07, 
                            8.32064191389243e-08, 
                            4.0582132701720844e-07, 
                            3.0155154075521037e-07, 
                            8.88897526030197e-08, 
                            1.7756235043724244e-07, 
                            4.993327889068942e-07, 
                            1.8850811811786213e-07, 
                            1.5985448207481545e-08, 
                            1.352622056384387e-07, 
                            4.309766723601644e-07, 
                            8.765072937353811e-07, 
                            2.516876902169351e-07, 
                            1.661994969960475e-07, 
                            8.422170663010834e-07, 
                            7.441225984375067e-08, 
                            4.558743118781191e-07, 
                            3.7066020844822413e-07, 
                            -1.1380534395754352e-08, 
                            4.0539490968034753e-07, 
                            3.1626963325577145e-08, 
                            1.89554373825893e-07, 
                            7.305090374714307e-08, 
                            1.774805370588663e-07, 
                            4.022807228658377e-07, 
                            2.396761997391676e-07, 
                            2.3904327381951477e-07, 
                            1.6070505342041836e-07, 
                            -1.1413811748028948e-07, 
                            3.8811225865663374e-07, 
                            3.6288280889537465e-07, 
                            5.738087544194659e-07, 
                            5.728310900841965e-07, 
                            9.068820693176929e-07, 
                            5.833411485642748e-07, 
                            4.488973710694977e-07, 
                            3.607173487742984e-07, 
                            6.052821918297747e-07, 
                            5.566878384222594e-07, 
                            -1.415898383826497e-07, 
                            6.939292966386018e-07, 
                            6.671637354489647e-07, 
                            2.239248010738573e-07, 
                            2.1198468851960154e-07, 
                            5.458930682525597e-07, 
                            4.4666312759843705e-07, 
                            2.795229974677891e-07, 
                            4.7297199475974897e-07, 
                            1.1388524204782689e-07, 
                            2.1480726913501795e-07, 
                            6.107340196786708e-07, 
                            -2.91506902355978e-08, 
                            4.249916523692749e-07, 
                            2.8714164140866506e-07, 
                            2.135416912390128e-07, 
                            2.4113469122935213e-07, 
                            6.480766012673809e-08, 
                            5.38861259805374e-08, 
                            -8.17977825930227e-08, 
                            3.336987884571203e-07, 
                            1.320550010865567e-07, 
                            3.316041162857771e-07, 
                            -8.640582666701779e-08, 
                            5.798422142304921e-07, 
                            2.0945429128310196e-07, 
                            3.797989686128797e-07, 
                            4.5365787809060445e-07, 
                            4.795059853720383e-07, 
                            8.344922521458359e-09, 
                            2.73819649985626e-07, 
                            2.130100940682122e-07, 
                            1.712987514590822e-07, 
                            4.764263201151561e-07, 
                            4.45006436576215e-07, 
                            1.0964322048693293e-07, 
                            4.7100731617485437e-07, 
                            4.0781118840512195e-07, 
                            1.1002451108265907e-07, 
                            4.847683255407295e-07, 
                            2.407516778863082e-07, 
                            3.4064037131946735e-07, 
                            5.885600124402954e-07, 
                            -2.526990147813997e-07, 
                            5.284789413870745e-07, 
                            7.567609199349727e-07, 
                            1.9334687917673197e-07, 
                            5.489006291128019e-07, 
                            2.2983502000473702e-07, 
                            5.275564648224065e-07, 
                            4.0145912585233807e-07, 
                            1.6906451892049996e-07, 
                            6.8560908238118e-07, 
                            3.513153569030779e-07, 
                            3.878214261639788e-07, 
                            4.833010729878675e-07, 
                            4.165143651754969e-07, 
                            4.794508123006981e-07, 
                            5.616342282151262e-07, 
                            7.565578333417624e-07, 
                            6.430923788592179e-07, 
                            6.3309397344027076e-09, 
                            1.378025312406331e-07, 
                            5.984091060889161e-07, 
                            6.488377783692247e-08, 
                            -2.075256594714824e-07, 
                            6.252596581541339e-07, 
                            3.11891357032015e-08, 
                            3.9353225027633604e-07, 
                            3.1102606238447393e-07, 
                            -3.1217056970594926e-07, 
                            1.2681326499240978e-08, 
                            1.1393213197795382e-08, 
                            8.561450194999465e-07, 
                            2.8998939675615155e-07, 
                            2.429946091311409e-08, 
                            6.382558976494835e-07, 
                            8.458379307743784e-07, 
                            4.875866288129651e-07, 
                            -2.2579188522213282e-08, 
                            8.166696146378982e-08, 
                            3.654940890390066e-07, 
                            1.8613855167727133e-07, 
                            7.321721110406902e-07, 
                            9.005555996036824e-07, 
                            3.188607432843469e-07, 
                            3.149651819966304e-07, 
                            -3.731823966457383e-08, 
                            6.710560883698726e-07, 
                            9.864166074280714e-07, 
                            2.4246706936195775e-07, 
                            -1.6714786548364792e-07, 
                            -1.2762901759432222e-07, 
                            3.881170856001773e-07, 
                            1.618215417017454e-08, 
                            4.115724893399038e-07, 
                            4.2531272366517203e-07, 
                            2.6081651192836116e-07, 
                            3.2475687563966986e-07, 
                            1.0909531122523472e-07, 
                            4.095790718828862e-07, 
                            3.172899510713759e-07, 
                            7.657180162778156e-08, 
                            6.216259279325727e-07, 
                            9.273873924245704e-08, 
                            3.63438635361526e-07, 
                            1.070517966237355e-06, 
                            1.2222824432890647e-06, 
                            -2.6058448664288206e-07, 
                            4.2068071169717584e-07, 
                            1.6179768121891914e-07, 
                            5.498622789125687e-07, 
                            8.3768234488548e-07, 
                            7.269054774985514e-07, 
                            -5.218312404924e-07, 
                            1.7037882449156492e-07, 
                            4.4006890992940977e-07, 
                            3.994351307385154e-07, 
                            9.343481419196488e-08, 
