Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
47,36.234C,OK,2021-07-15,11:44:07,2.36e+008,36.2,0.0396,1.4e+005,848,100,0,1.4e+005,848,55,0.25,1,0.847,0.0679,0.0679,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.715,3.12e+003,Aqueous,0.675,9.99e-007,3.17,6.34,0.414,13.1,0.131,50,1,10.2,3.19e+004,1.15e+004,0.00158,100%,5,5,0,2.58e+004,4,2,,,,,1,9.18e-007,3.45,6.9,0.341,9.89,0.00978,61.1,97.4,100
47,36.234C,OK,2021-07-15,11:44:07,2.36e+008,36.2,0.0396,1.4e+005,848,100,0,1.4e+005,848,55,0.25,1,0.847,0.0679,0.0679,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.715,3.12e+003,Aqueous,0.675,9.99e-007,3.17,6.34,0.414,13.1,0.131,50,1,10.2,3.19e+004,1.15e+004,0.00158,100%,5,5,0,2.58e+004,4,2,,,,,2,2.53e-008,125,250,0,0,0,2.72e+005,2.64,0.0155
48,36.391C,OK,2021-07-15,11:44:45,2.36e+008,36.4,0.0398,1.42e+005,536,100,0,1.42e+005,536,55,0.25,1,0.847,0.0683,0.0682,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.713,3.12e+003,Aqueous,0.678,9.98e-007,3.19,6.38,0.448,14.1,0.141,50.7,1,8.84,3.18e+004,1.2e+004,0.0015,100%,5,5,0,2.6e+004,3,2,,,,,1,9.17e-007,3.47,6.94,0.341,9.83,0.00966,61.8,96.3,100
48,36.391C,OK,2021-07-15,11:44:45,2.36e+008,36.4,0.0398,1.42e+005,536,100,0,1.42e+005,536,55,0.25,1,0.847,0.0683,0.0682,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.713,3.12e+003,Aqueous,0.678,9.98e-007,3.19,6.38,0.448,14.1,0.141,50.7,1,8.84,3.18e+004,1.2e+004,0.0015,100%,5,5,0,2.6e+004,3,2,,,,,2,3.49e-008,91.1,182,9.1,9.98,0.00996,1.3e+005,3.69,0.00265
49,36.547C,OK,2021-07-15,11:45:22,2.36e+008,36.5,0.0394,1.42e+005,1.41e+003,100,0,1.42e+005,1.41e+003,55,0.25,1,0.847,0.0685,0.0684,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.71,3.12e+003,Aqueous,0.676,9.84e-007,3.24,6.48,0.427,13.2,0.132,52.7,1,10.5,3.14e+004,1.14e+004,0.00154,100%,5,5,0,2.61e+004,3,2,,,,,1,9.25e-007,3.45,6.89,0.363,10.5,0.0111,60.9,96.3,100
49,36.547C,OK,2021-07-15,11:45:22,2.36e+008,36.5,0.0394,1.42e+005,1.41e+003,100,0,1.42e+005,1.41e+003,55,0.25,1,0.847,0.0685,0.0684,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.71,3.12e+003,Aqueous,0.676,9.84e-007,3.24,6.48,0.427,13.2,0.132,52.7,1,10.5,3.14e+004,1.14e+004,0.00154,100%,5,5,0,2.61e+004,3,2,,,,,2,1.16e-008,275,551,23.9,8.69,0.00755,1.72e+006,3.72,0.0121
50,36.705C,OK,2021-07-15,11:46:00,2.36e+008,36.7,0.0398,1.46e+005,1.79e+003,100,0,1.46e+005,1.79e+003,55,0.25,1,0.848,0.0685,0.0684,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.708,3.12e+003,Aqueous,0.677,9.57e-007,3.35,6.69,0.612,18.3,0.183,56.8,1,12.2,3.01e+004,1.38e+004,0.00166,100%,5,5,0,2.61e+004,3,2,,,,,1,9.53e-007,3.36,6.72,0.414,12.3,0.0152,57.4,85.6,99
50,36.705C,OK,2021-07-15,11:46:00,2.36e+008,36.7,0.0398,1.46e+005,1.79e+003,100,0,1.46e+005,1.79e+003,55,0.25,1,0.848,0.0685,0.0684,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.708,3.12e+003,Aqueous,0.677,9.57e-007,3.35,6.69,0.612,18.3,0.183,56.8,1,12.2,3.01e+004,1.38e+004,0.00166,100%,5,5,0,2.61e+004,3,2,,,,,2,3.86e-007,8.29,16.6,0,0,0,474,14.4,1.02
51,36.862C,OK,2021-07-15,11:46:38,2.36e+008,36.9,0.0395,1.38e+005,1.21e+003,100,0,1.38e+005,1.21e+003,55,0.25,1,0.848,0.068,0.0679,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.706,3.12e+003,Aqueous,0.674,1.01e-006,3.19,6.38,0.432,13.5,0.135,50.8,1,13.7,3.22e+004,1.18e+004,0.00189,100%,5,5,0,2.59e+004,3,2,,,,,1,9.46e-007,3.4,6.8,0.407,12,0.0143,59,95.6,100
51,36.862C,OK,2021-07-15,11:46:38,2.36e+008,36.9,0.0395,1.38e+005,1.21e+003,100,0,1.38e+005,1.21e+003,55,0.25,1,0.848,0.068,0.0679,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.706,3.12e+003,Aqueous,0.674,1.01e-006,3.19,6.38,0.432,13.5,0.135,50.8,1,13.7,3.22e+004,1.18e+004,0.00189,100%,5,5,0,2.59e+004,3,2,,,,,2,3.33e-008,96.7,193,0,0,0,1.49e+005,4.36,0.00331
52,37.019C,OK,2021-07-15,11:47:15,2.36e+008,37,0.0396,1.38e+005,894,100,0,1.38e+005,894,55,0.25,1,0.848,0.0681,0.068,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.704,3.12e+003,Aqueous,0.675,1.02e-006,3.15,6.31,0.438,13.9,0.139,49.4,1,11.6,3.26e+004,1.22e+004,0.00173,100%,5,5,0,2.59e+004,3,2,,,,,1,3.42e-006,0.943,1.89,0,0,0,2.93,4.89,75.6
52,37.019C,OK,2021-07-15,11:47:15,2.36e+008,37,0.0396,1.38e+005,894,100,0,1.38e+005,894,55,0.25,1,0.848,0.0681,0.068,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.704,3.12e+003,Aqueous,0.675,1.02e-006,3.15,6.31,0.438,13.9,0.139,49.4,1,11.6,3.26e+004,1.22e+004,0.00173,100%,5,5,0,2.59e+004,3,2,,,,,2,8.7e-007,3.71,7.41,0.157,4.24,0.0018,72.1,95.1,24.4
53,37.176C,OK,2021-07-15,11:47:53,2.36e+008,37.2,0.0396,1.38e+005,688,100,0,1.38e+005,688,55,0.25,1,0.848,0.068,0.0679,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.702,3.12e+003,Aqueous,0.672,1.03e-006,3.16,6.31,0.476,15.1,0.151,49.5,1,11,3.27e+004,1.29e+004,0.00162,100%,5,5,0,2.59e+004,3,2,,,,,1,9.73e-007,3.33,6.66,0.436,13.1,0.0171,56.1,93.7,100
53,37.176C,OK,2021-07-15,11:47:53,2.36e+008,37.2,0.0396,1.38e+005,688,100,0,1.38e+005,688,55,0.25,1,0.848,0.068,0.0679,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.702,3.12e+003,Aqueous,0.672,1.03e-006,3.16,6.31,0.476,15.1,0.151,49.5,1,11,3.27e+004,1.29e+004,0.00162,100%,5,5,0,2.59e+004,3,2,,,,,2,9.06e-008,35.7,71.5,4.67,13.1,0.0171,1.45e+004,6.34,0.00731
54,37.333C,OK,2021-07-15,11:48:31,2.36e+008,37.3,0.0395,1.38e+005,1.21e+003,100,0,1.38e+005,1.21e+003,55,0.25,1,0.848,0.0682,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.7,3.12e+003,Aqueous,0.67,1.01e-006,3.22,6.43,0.411,12.8,0.128,51.8,1,11.3,3.22e+004,1.14e+004,0.00164,100%,5,5,0,2.59e+004,3,2,,,,,1,2.77e-006,1.17,2.35,0.128,10.9,0.012,4.89,5.79,68.6
54,37.333C,OK,2021-07-15,11:48:31,2.36e+008,37.3,0.0395,1.38e+005,1.21e+003,100,0,1.38e+005,1.21e+003,55,0.25,1,0.848,0.0682,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.7,3.12e+003,Aqueous,0.67,1.01e-006,3.22,6.43,0.411,12.8,0.128,51.8,1,11.3,3.22e+004,1.14e+004,0.00164,100%,5,5,0,2.59e+004,3,2,,,,,2,8.59e-007,3.78,7.55,0.273,7.23,0.00523,75.4,94.2,31.4
55,37.491C,OK,2021-07-15,11:49:09,2.36e+008,37.5,0.0397,1.37e+005,664,100,0,1.37e+005,664,55,0.25,1,0.849,0.0682,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.698,3.12e+003,Aqueous,0.674,1.03e-006,3.16,6.33,0.451,14.3,0.143,49.8,1,9.71,3.28e+004,1.25e+004,0.00162,100%,5,5,0,2.59e+004,3,2,,,,,1,9.82e-007,3.32,6.64,0.443,13.3,0.0178,55.8,94.2,100
55,37.491C,OK,2021-07-15,11:49:09,2.36e+008,37.5,0.0397,1.37e+005,664,100,0,1.37e+005,664,55,0.25,1,0.849,0.0682,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.698,3.12e+003,Aqueous,0.674,1.03e-006,3.16,6.33,0.451,14.3,0.143,49.8,1,9.71,3.28e+004,1.25e+004,0.00162,100%,5,5,0,2.59e+004,3,2,,,,,2,5.51e-008,59.1,118,5.95,10.1,0.0101,4.71e+004,5.82,0.00261
56,37.648C,OK,2021-07-15,11:49:46,2.36e+008,37.6,0.0398,1.37e+005,798,100,0,1.37e+005,798,55,0.25,1,0.849,0.0683,0.0682,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.696,3.12e+003,Aqueous,0.672,1.04e-006,3.15,6.3,0.497,15.8,0.158,49.2,1,12.6,3.3e+004,1.34e+004,0.00152,100%,5,5,0,2.6e+004,3,2,,,,,1,9.73e-007,3.36,6.72,0.439,13.1,0.0171,57.4,89.5,99.3
56,37.648C,OK,2021-07-15,11:49:46,2.36e+008,37.6,0.0398,1.37e+005,798,100,0,1.37e+005,798,55,0.25,1,0.849,0.0683,0.0682,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.696,3.12e+003,Aqueous,0.672,1.04e-006,3.15,6.3,0.497,15.8,0.158,49.2,1,12.6,3.3e+004,1.34e+004,0.00152,100%,5,5,0,2.6e+004,3,2,,,,,2,3.91e-007,8.37,16.7,0.413,4.93,0.00243,485,10.5,0.705
57,37.806C,OK,2021-07-15,11:50:24,2.36e+008,37.8,0.0397,1.37e+005,1.17e+003,100,0,1.37e+005,1.17e+003,55,0.25,1,0.849,0.0681,0.068,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.694,3.12e+003,Aqueous,0.67,1.02e-006,3.23,6.45,0.343,10.6,0.106,52.2,1,13.6,3.25e+004,1.04e+004,0.00199,100%,5,5,0,2.59e+004,3,2,,,,,1,9.77e-007,3.36,6.72,0.443,13.2,0.0174,57.4,95.5,100
57,37.806C,OK,2021-07-15,11:50:24,2.36e+008,37.8,0.0397,1.37e+005,1.17e+003,100,0,1.37e+005,1.17e+003,55,0.25,1,0.849,0.0681,0.068,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.694,3.12e+003,Aqueous,0.67,1.02e-006,3.23,6.45,0.343,10.6,0.106,52.2,1,13.6,3.25e+004,1.04e+004,0.00199,100%,5,5,0,2.59e+004,3,2,,,,,2,8.97e-008,36.6,73.2,4.89,13.3,0.0178,1.53e+004,4.48,0.00495
58,37.964C,OK,2021-07-15,11:51:02,2.36e+008,38,0.0396,1.36e+005,746,100,0,1.36e+005,746,55,0.25,1,0.849,0.0723,0.0722,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.691,3.12e+003,Aqueous,0.671,1.03e-006,3.2,6.39,0.404,12.6,0.126,51,1,10.7,3.29e+004,1.16e+004,0.00175,100%,5,5,0,2.78e+004,3,2,,,,,1,1.18e-006,2.78,5.57,0.224,8.03,0.00644,37,58.5,90
58,37.964C,OK,2021-07-15,11:51:02,2.36e+008,38,0.0396,1.36e+005,746,100,0,1.36e+005,746,55,0.25,1,0.849,0.0723,0.0722,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.691,3.12e+003,Aqueous,0.671,1.03e-006,3.2,6.39,0.404,12.6,0.126,51,1,10.7,3.29e+004,1.16e+004,0.00175,100%,5,5,0,2.78e+004,3,2,,,,,2,6.39e-007,5.16,10.3,0.536,10.4,0.0108,157,41.5,9.98
59,38.121C,OK,2021-07-15,11:51:40,2.36e+008,38.1,0.0399,1.36e+005,1.09e+003,100,0,1.36e+005,1.09e+003,55,0.25,1,0.849,0.0938,0.0937,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.689,3.12e+003,Aqueous,0.671,1.03e-006,3.21,6.42,0.406,12.7,0.127,51.5,1,12,3.29e+004,1.16e+004,0.00152,100%,5,5,0,3.75e+004,4,3,,,,,1,9.37e-007,3.53,7.05,0.403,11.4,0.013,64.2,98.3,100
59,38.121C,OK,2021-07-15,11:51:40,2.36e+008,38.1,0.0399,1.36e+005,1.09e+003,100,0,1.36e+005,1.09e+003,55,0.25,1,0.849,0.0938,0.0937,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.689,3.12e+003,Aqueous,0.671,1.03e-006,3.21,6.42,0.406,12.7,0.127,51.5,1,12,3.29e+004,1.16e+004,0.00152,100%,5,5,0,3.75e+004,4,3,,,,,2,1.71e-007,19.4,38.7,0,0,0,3.46e+003,1.5,0.00921
59,38.121C,OK,2021-07-15,11:51:40,2.36e+008,38.1,0.0399,1.36e+005,1.09e+003,100,0,1.36e+005,1.09e+003,55,0.25,1,0.849,0.0938,0.0937,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.689,3.12e+003,Aqueous,0.671,1.03e-006,3.21,6.42,0.406,12.7,0.127,51.5,1,12,3.29e+004,1.16e+004,0.00152,100%,5,5,0,3.75e+004,4,3,,,,,3,8.61e-010,3.84e+003,7.67e+003,520,13.6,0.0184,8.18e+008,0.236,0.0108
60,38.279C,OK,2021-07-15,11:52:18,2.36e+008,38.3,0.0398,1.36e+005,1.06e+003,100,0,1.36e+005,1.06e+003,55,0.25,1,0.849,0.11,0.11,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.687,3.12e+003,Aqueous,0.667,1.03e-006,3.21,6.42,0.393,12.2,0.122,51.5,1,13.1,3.3e+004,1.14e+004,0.00177,100%,5,5,0,4.49e+004,3,2,,,,,1,9.68e-007,3.43,6.86,0.443,12.9,0.0167,60.2,94.1,99.6
60,38.279C,OK,2021-07-15,11:52:18,2.36e+008,38.3,0.0398,1.36e+005,1.06e+003,100,0,1.36e+005,1.06e+003,55,0.25,1,0.849,0.11,0.11,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.687,3.12e+003,Aqueous,0.667,1.03e-006,3.21,6.42,0.393,12.2,0.122,51.5,1,13.1,3.3e+004,1.14e+004,0.00177,100%,5,5,0,4.49e+004,3,2,,,,,2,3.81e-007,8.71,17.4,0.554,6.37,0.00405,533,5.87,0.352
61,38.437C,OK,2021-07-15,11:52:56,2.36e+008,38.4,0.0396,1.41e+005,8.51e+003,100,0,1.41e+005,8.51e+003,55,0.25,1,0.849,0.105,0.105,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.685,3.12e+003,Aqueous,0.668,1.03e-006,3.24,6.48,0.5,15.4,0.154,52.6,1,16.8,3.26e+004,1.31e+004,0.00195,80%,5,4,1,4.26e+004,3,2,,,,,1,9.89e-007,3.36,6.73,0.453,13.5,0.0181,57.5,82.5,97.5
61,38.437C,OK,2021-07-15,11:52:56,2.36e+008,38.4,0.0396,1.41e+005,8.51e+003,100,0,1.41e+005,8.51e+003,55,0.25,1,0.849,0.105,0.105,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.685,3.12e+003,Aqueous,0.668,1.03e-006,3.24,6.48,0.5,15.4,0.154,52.6,1,16.8,3.26e+004,1.31e+004,0.00195,80%,5,4,1,4.26e+004,3,2,,,,,2,5.08e-007,6.55,13.1,0,0,0,274,17.5,2.53
62,38.595C,OK,2021-07-15,11:53:34,2.36e+008,38.6,0.0399,2.26e+005,7.43e+004,100,0,2.26e+005,7.43e+004,55,0.25,1,0.85,0.0792,0.0791,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.683,3.12e+003,Aqueous,0.665,9.82e-007,3.4,6.8,0.493,14.5,0.145,59,1,50.2,3.13e+004,1.2e+004,0.00404,20%,5,1,4,3.1e+004,2,1,,,,,1,9.29e-007,3.6,7.19,0.389,10.8,0.0117,67.3,100,100
63,38.753C,OK,2021-07-15,11:54:12,2.36e+008,38.8,0.0399,1.35e+005,1.37e+003,100,0,1.35e+005,1.37e+003,55,0.25,1,0.85,0.0676,0.0676,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.681,3.12e+003,Aqueous,0.67,1.04e-006,3.23,6.45,0.418,12.9,0.129,52.2,1,9.42,3.32e+004,1.19e+004,0.00151,100%,5,5,0,2.57e+004,5,3,,,,,1,2.6e-006,1.29,2.58,0,0,0,6.09,1.7,24.6
63,38.753C,OK,2021-07-15,11:54:12,2.36e+008,38.8,0.0399,1.35e+005,1.37e+003,100,0,1.35e+005,1.37e+003,55,0.25,1,0.85,0.0676,0.0676,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.681,3.12e+003,Aqueous,0.67,1.04e-006,3.23,6.45,0.418,12.9,0.129,52.2,1,9.42,3.32e+004,1.19e+004,0.00151,100%,5,5,0,2.57e+004,5,3,,,,,2,9.38e-007,3.58,7.15,0.549,15.4,0.0236,66.4,96.2,75.4
63,38.753C,OK,2021-07-15,11:54:12,2.36e+008,38.8,0.0399,1.35e+005,1.37e+003,100,0,1.35e+005,1.37e+003,55,0.25,1,0.85,0.0676,0.0676,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.681,3.12e+003,Aqueous,0.67,1.04e-006,3.23,6.45,0.418,12.9,0.129,52.2,1,9.42,3.32e+004,1.19e+004,0.00151,100%,5,5,0,2.57e+004,5,3,,,,,3,6.53e-009,514,1.03e+003,21.7,4.23,0.00179,7.41e+006,2.13,0.0122
64,38.911C,OK,2021-07-15,11:54:50,2.36e+008,38.9,0.04,1.35e+005,701,100,0,1.35e+005,701,55,0.25,1,0.85,0.0676,0.0676,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.679,3.12e+003,Aqueous,0.667,1.05e-006,3.21,6.41,0.471,14.7,0.147,51.4,1,11.9,3.34e+004,1.29e+004,0.00173,100%,5,5,0,2.57e+004,3,2,,,,,1,9.5e-007,3.54,7.08,0.431,12.2,0.0149,64.7,97.5,100
64,38.911C,OK,2021-07-15,11:54:50,2.36e+008,38.9,0.04,1.35e+005,701,100,0,1.35e+005,701,55,0.25,1,0.85,0.0676,0.0676,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.679,3.12e+003,Aqueous,0.667,1.05e-006,3.21,6.41,0.471,14.7,0.147,51.4,1,11.9,3.34e+004,1.29e+004,0.00173,100%,5,5,0,2.57e+004,3,2,,,,,2,3.72e-008,90.5,181,12,13.2,0.0175,1.27e+005,2.52,0.00201
65,39.070C,OK,2021-07-15,11:55:28,2.36e+008,39.1,0.0399,1.35e+005,822,100,0,1.35e+005,822,55,0.25,1,0.85,0.0678,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.677,3.12e+003,Aqueous,0.67,1.05e-006,3.23,6.46,0.454,14.1,0.141,52.3,1,10.9,3.33e+004,1.26e+004,0.00159,100%,5,5,0,2.58e+004,5,3,,,,,1,9.61e-007,3.51,7.03,0.445,12.7,0.0161,63.7,95.8,99.9
65,39.070C,OK,2021-07-15,11:55:28,2.36e+008,39.1,0.0399,1.35e+005,822,100,0,1.35e+005,822,55,0.25,1,0.85,0.0678,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.677,3.12e+003,Aqueous,0.67,1.05e-006,3.23,6.46,0.454,14.1,0.141,52.3,1,10.9,3.33e+004,1.26e+004,0.00159,100%,5,5,0,2.58e+004,5,3,,,,,2,1.88e-007,18,36,2.29,12.8,0.0163,2.91e+003,3.84,0.0321
65,39.070C,OK,2021-07-15,11:55:28,2.36e+008,39.1,0.0399,1.35e+005,822,100,0,1.35e+005,822,55,0.25,1,0.85,0.0678,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.677,3.12e+003,Aqueous,0.67,1.05e-006,3.23,6.46,0.454,14.1,0.141,52.3,1,10.9,3.33e+004,1.26e+004,0.00159,100%,5,5,0,2.58e+004,5,3,,,,,3,6.86e-010,4.93e+003,9.85e+003,596,12.1,0.0146,1.47e+009,0.365,0.0289
66,39.228C,OK,2021-07-15,11:56:06,2.36e+008,39.2,0.0399,1.33e+005,765,100,0,1.33e+005,765,55,0.25,1,0.85,0.0679,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.675,3.12e+003,Aqueous,0.673,1.06e-006,3.18,6.36,0.491,15.4,0.154,50.4,1,15.7,3.38e+004,1.36e+004,0.00188,100%,5,5,0,2.58e+004,4,2,,,,,1,1.11e-006,3.05,6.1,0.481,15.8,0.0249,45.7,67.9,93
66,39.228C,OK,2021-07-15,11:56:06,2.36e+008,39.2,0.0399,1.33e+005,765,100,0,1.33e+005,765,55,0.25,1,0.85,0.0679,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.675,3.12e+003,Aqueous,0.673,1.06e-006,3.18,6.36,0.491,15.4,0.154,50.4,1,15.7,3.38e+004,1.36e+004,0.00188,100%,5,5,0,2.58e+004,4,2,,,,,2,6.13e-007,5.53,11.1,0.715,12.9,0.0168,184,32.1,6.97
67,39.387C,OK,2021-07-15,11:56:44,2.36e+008,39.4,0.04,1.33e+005,763,100,0,1.33e+005,763,55,0.25,1,0.85,0.0682,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.673,3.12e+003,Aqueous,0.668,1.06e-006,3.21,6.41,0.456,14.2,0.142,51.5,1,11.8,3.38e+004,1.28e+004,0.00164,100%,5,5,0,2.59e+004,3,2,,,,,1,9.8e-007,3.47,6.94,0.461,13.3,0.0176,61.8,95.4,100
67,39.387C,OK,2021-07-15,11:56:44,2.36e+008,39.4,0.04,1.33e+005,763,100,0,1.33e+005,763,55,0.25,1,0.85,0.0682,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.673,3.12e+003,Aqueous,0.668,1.06e-006,3.21,6.41,0.456,14.2,0.142,51.5,1,11.8,3.38e+004,1.28e+004,0.00164,100%,5,5,0,2.59e+004,3,2,,,,,2,1.41e-007,24,48.1,2.96,12.3,0.0152,5.73e+003,4.57,0.0164
68,39.545C,OK,2021-07-15,11:57:22,2.36e+008,39.5,0.0396,1.33e+005,675,100,0,1.33e+005,675,55,0.25,1,0.85,0.0684,0.0683,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.671,3.12e+003,Aqueous,0.668,1.05e-006,3.24,6.47,0.427,13.2,0.132,52.6,1,16.7,3.36e+004,1.21e+004,0.00223,100%,5,5,0,2.6e+004,3,2,,,,,1,1.02e-006,3.35,6.7,0.458,13.7,0.0187,56.9,92.1,99.9
68,39.545C,OK,2021-07-15,11:57:22,2.36e+008,39.5,0.0396,1.33e+005,675,100,0,1.33e+005,675,55,0.25,1,0.85,0.0684,0.0683,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.671,3.12e+003,Aqueous,0.668,1.05e-006,3.24,6.47,0.427,13.2,0.132,52.6,1,16.7,3.36e+004,1.21e+004,0.00223,100%,5,5,0,2.6e+004,3,2,,,,,2,2.28e-007,14.9,29.9,0.949,6.36,0.00404,1.88e+003,7.88,0.095
69,39.703C,OK,2021-07-15,11:58:00,2.36e+008,39.7,0.0397,1.33e+005,1.02e+003,100,0,1.33e+005,1.02e+003,55,0.25,1,0.851,0.0694,0.0694,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.669,3.12e+003,Aqueous,0.669,1.06e-006,3.24,6.48,0.417,12.9,0.129,52.7,1,13.8,3.37e+004,1.2e+004,0.00194,100%,5,5,0,2.65e+004,3,2,,,,,1,9.94e-007,3.44,6.89,0.466,13.5,0.0183,60.7,95.4,100
